"tip.id","tip.label","tip.state","par.id","par.state","par.lik"
75,"Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08","Canada_Ontario",237,"Canada_Alberta",0.811696998867353
76,"Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14","Canada_Alberta",238,"Canada_Alberta",0.955319749098805
77,"Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16","Canada_Alberta",238,"Canada_Alberta",0.955319749098805
78,"Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29","Canada_Alberta",240,"Canada_Alberta",0.999068899535471
79,"Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03","Canada_Alberta",240,"Canada_Alberta",0.999068899535471
80,"Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18","Canada_British Columbia",241,"Canada_Alberta",0.587969478532555
82,"Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01","Canada_Ontario",244,"Canada_Ontario",0.999883790657026
83,"Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03","Canada_Ontario",244,"Canada_Ontario",0.999883790657026
84,"Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05","Canada_Ontario",247,"Canada_Quebec",0.777196019402594
85,"Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09","Canada_Quebec",246,"Canada_Quebec",0.777196023264768
86,"Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01","Canada_Quebec",247,"Canada_Quebec",0.777196019402594
87,"Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19","Canada_Ontario",248,"Canada_Ontario",0.720947350430968
88,"Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08","Canada_Ontario",248,"Canada_Ontario",0.720947350430968
89,"Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15","Canada_Quebec",169,"Canada_Quebec",0.742207973071833
90,"Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08","Canada_Alberta",169,"Canada_Quebec",0.742207973071833
91,"Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24","Canada_New Brunswick",170,"Canada_New Brunswick",0.233929362665733
94,"Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10","Canada_Alberta",155,"Canada_Alberta",0.307852734776307
97,"Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12","Canada_Nova Scotia",158,"Canada_Quebec",0.478022104229135
98,"Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01","Canada_Quebec",158,"Canada_Quebec",0.478022104229135
99,"Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07","Canada_Quebec",159,"Canada_Quebec",0.672936929838085
100,"Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02","Canada_Ontario",160,"Canada_Ontario",0.451721642999272
102,"Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05","Canada_Quebec",162,"Canada_Quebec",0.928113517007868
103,"Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22","Canada_Quebec",162,"Canada_Quebec",0.928113517007868
104,"Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19","Canada_British Columbia",164,"Canada_Ontario",0.388844529986916
105,"Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01","Canada_Ontario",164,"Canada_Ontario",0.388844529986916
106,"Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24","Canada_British Columbia",165,"Canada_Ontario",0.558070510666052
107,"Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30","Canada_Ontario",166,"Canada_Ontario",0.999999990151785
108,"Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05","Canada_Ontario",166,"Canada_Ontario",0.999999990151785
114,"Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25","Canada_Ontario",150,"United Kingdom",0.540520129764147
115,"Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13","Canada_Quebec",149,"United Kingdom",0.540520128494
117,"Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11","Canada_Quebec",281,"USA",0.999999251803602
118,"Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28","Canada_Quebec",272,"Canada_Quebec",0.906244769558289
119,"Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29","Canada_Quebec",273,"Canada_Quebec",0.929887258746582
120,"Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18","Canada_British Columbia",273,"Canada_Quebec",0.929887258746582
121,"Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05","Canada_Alberta",277,"Canada_Quebec",0.778766839034321
122,"Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05","Canada_Quebec",277,"Canada_Quebec",0.778766839034321
124,"Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04","Canada_Ontario",278,"USA",0.399879271739409
126,"Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04","Canada_Quebec",280,"Canada_Quebec",0.65017045140459
127,"Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28","Canada_Manitoba",280,"Canada_Quebec",0.65017045140459
128,"Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01","Canada_Quebec",260,"Canada_Quebec",0.821540562099751
130,"Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18","Canada_British Columbia",266,"Canada_Nova Scotia",0.332823064289565
131,"Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09","Canada_Ontario",266,"Canada_Nova Scotia",0.332823064289565
132,"Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02","Canada_Nova Scotia",264,"Canada_Nova Scotia",0.368591015797095
133,"Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06","Canada_Ontario",265,"Canada_Ontario",0.357182630673051
135,"Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12","Canada_Newfoundland and Labrador",261,"Canada_Quebec",0.821540422463389
136,"Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02","Canada_Ontario",268,"United Kingdom",0.228419194231236
140,"Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10","Canada_Quebec",270,"Canada_Quebec",0.999999921276841
