"tip.id","tip.label","tip.state","par.id","par.state","par.lik"
74,"Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08","Canada_Ontario",234,"Canada_Alberta",0.6536624629341
75,"Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14","Canada_Alberta",236,"Canada_Alberta",0.894285320811136
77,"Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16","Canada_Alberta",235,"Canada_Alberta",0.894285322707309
78,"Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29","Canada_Alberta",238,"Canada_Alberta",0.998139980289141
79,"Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03","Canada_Alberta",238,"Canada_Alberta",0.998139980289141
80,"Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18","Canada_British Columbia",239,"United Kingdom",0.428186551775288
83,"Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01","Canada_Ontario",243,"Canada_Ontario",0.999756513960611
84,"Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03","Canada_Ontario",243,"Canada_Ontario",0.999756513960611
85,"Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05","Canada_Ontario",245,"Canada_Quebec",0.765432121749607
86,"Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09","Canada_Quebec",246,"Canada_Quebec",0.765432212782957
87,"Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01","Canada_Quebec",246,"Canada_Quebec",0.765432212782957
88,"Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19","Canada_Ontario",247,"Canada_Ontario",0.664683739875274
89,"Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08","Canada_Ontario",247,"Canada_Ontario",0.664683739875274
90,"Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15","Canada_Quebec",165,"Canada_Quebec",0.760729418412686
91,"Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08","Canada_Alberta",165,"Canada_Quebec",0.760729418412686
94,"Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24","Canada_New Brunswick",167,"Canada_New Brunswick",0.262847546476425
96,"Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10","Canada_Alberta",152,"Canada_Alberta",0.32370650912761
98,"Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07","Canada_Quebec",154,"Canada_Quebec",0.651394854134949
99,"Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02","Canada_Ontario",155,"Canada_Ontario",0.450070708949114
101,"Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12","Canada_Nova Scotia",156,"Canada_Quebec",0.453742789596187
102,"Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01","Canada_Quebec",156,"Canada_Quebec",0.453742789596187
103,"Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05","Canada_Quebec",158,"Canada_Quebec",0.913224267216243
104,"Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22","Canada_Quebec",158,"Canada_Quebec",0.913224267216243
105,"Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19","Canada_British Columbia",160,"Canada_Ontario",0.370300330316551
106,"Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01","Canada_Ontario",160,"Canada_Ontario",0.370300330316551
107,"Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24","Canada_British Columbia",161,"Canada_Ontario",0.545804220979796
108,"Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30","Canada_Ontario",162,"Canada_Ontario",0.999999989655938
109,"Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05","Canada_Ontario",162,"Canada_Ontario",0.999999989655938
113,"Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25","Canada_Ontario",147,"United Kingdom",0.408684591826698
114,"Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13","Canada_Quebec",147,"United Kingdom",0.408684591826698
116,"Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11","Canada_Quebec",279,"USA",0.999999392559181
117,"Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28","Canada_Quebec",277,"Canada_Quebec",0.86834647572634
118,"Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29","Canada_Quebec",278,"Canada_Quebec",0.910417161291448
119,"Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18","Canada_British Columbia",278,"Canada_Quebec",0.910417161291448
120,"Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05","Canada_Alberta",260,"Canada_Quebec",0.749498319517425
121,"Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05","Canada_Quebec",260,"Canada_Quebec",0.749498319517425
122,"Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04","Canada_Ontario",259,"Canada_Quebec",0.749498306021081
125,"Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04","Canada_Quebec",263,"Canada_Quebec",0.595552675465928
126,"Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28","Canada_Manitoba",263,"Canada_Quebec",0.595552675465928
128,"Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02","Canada_Nova Scotia",270,"Canada_Nova Scotia",0.478443344740405
130,"Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18","Canada_British Columbia",271,"Canada_Nova Scotia",0.478443290328668
131,"Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09","Canada_Ontario",271,"Canada_Nova Scotia",0.478443290328668
132,"Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06","Canada_Ontario",268,"Canada_Nova Scotia",0.478443190240685
133,"Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01","Canada_Quebec",266,"Canada_Quebec",0.780563701752834
134,"Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12","Canada_Newfoundland and Labrador",266,"Canada_Quebec",0.780563701752834
135,"Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02","Canada_Ontario",272,"Canada_Quebec",0.866384059534253
139,"Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10","Canada_Quebec",275,"Canada_Quebec",0.999999928850812
