"tip.id","tip.label","tip.state","par.id","par.state","par.lik"
79,"Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29","Canada_Alberta",240,"Canada_Alberta",0.998874383726218
80,"Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03","Canada_Alberta",240,"Canada_Alberta",0.998874383726218
81,"Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18","Canada_British Columbia",241,"Canada_Alberta",0.552297571341403
83,"Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01","Canada_Ontario",244,"Canada_Ontario",0.999796204701857
84,"Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03","Canada_Ontario",244,"Canada_Ontario",0.999796204701857
85,"Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05","Canada_Ontario",246,"Canada_Quebec",0.711272146715471
86,"Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01","Canada_Quebec",247,"Canada_Quebec",0.71127223262612
87,"Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09","Canada_Quebec",248,"Canada_Quebec",0.774892342399483
89,"Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19","Canada_Ontario",249,"Canada_Ontario",0.682630463261483
90,"Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08","Canada_Ontario",249,"Canada_Ontario",0.682630463261483
91,"Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15","Canada_Quebec",166,"Canada_Quebec",0.735292173052092
92,"Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08","Canada_Alberta",166,"Canada_Quebec",0.735292173052092
93,"Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24","Canada_New Brunswick",167,"Canada_New Brunswick",0.220627413321895
96,"Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10","Canada_Alberta",161,"Canada_Alberta",0.316053413290727
98,"Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12","Canada_Nova Scotia",149,"Canada_Quebec",0.436191488402756
99,"Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01","Canada_Quebec",149,"Canada_Quebec",0.436191488402756
101,"Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07","Canada_Quebec",151,"Canada_Quebec",0.660256497212222
102,"Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02","Canada_Ontario",152,"Canada_Ontario",0.443535124569244
104,"Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05","Canada_Quebec",154,"Canada_Quebec",0.909054514556373
105,"Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22","Canada_Quebec",154,"Canada_Quebec",0.909054514556373
106,"Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19","Canada_British Columbia",156,"Canada_Ontario",0.337272674185119
107,"Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01","Canada_Ontario",156,"Canada_Ontario",0.337272674185119
108,"Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24","Canada_British Columbia",158,"Canada_British Columbia",0.538107048258725
110,"Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30","Canada_Ontario",159,"Canada_Ontario",0.999999990852491
111,"Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05","Canada_Ontario",159,"Canada_Ontario",0.999999990852491
114,"Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13","Canada_Quebec",163,"United Kingdom",0.473322435025782
115,"Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25","Canada_Ontario",162,"United Kingdom",0.473322431992775
117,"Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11","Canada_Quebec",279,"USA",0.999999354842736
118,"Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28","Canada_Quebec",271,"Canada_Quebec",0.883150964125874
119,"Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29","Canada_Quebec",272,"Canada_Quebec",0.917384094251298
120,"Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18","Canada_British Columbia",272,"Canada_Quebec",0.917384094251298
121,"Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05","Canada_Alberta",276,"Canada_Quebec",0.761655827036695
122,"Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04","Canada_Ontario",276,"Canada_Quebec",0.761655827036695
123,"Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05","Canada_Quebec",275,"Canada_Quebec",0.761655892574053
125,"Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04","Canada_Quebec",278,"Canada_Quebec",0.610328527482876
126,"Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28","Canada_Manitoba",278,"Canada_Quebec",0.610328527482876
128,"Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18","Canada_British Columbia",265,"Canada_Nova Scotia",0.325019765521365
129,"Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09","Canada_Ontario",265,"Canada_Nova Scotia",0.325019765521365
130,"Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06","Canada_Ontario",264,"Canada_Ontario",0.351292358316837
132,"Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02","Canada_Nova Scotia",263,"Canada_Nova Scotia",0.355021984366364
133,"Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01","Canada_Quebec",260,"Canada_Quebec",0.795527107707786
134,"Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12","Canada_Newfoundland and Labrador",260,"Canada_Quebec",0.795527107707786
135,"Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02","Canada_Ontario",266,"Canada_Quebec",0.87636856149926
138,"Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10","Canada_Quebec",269,"Canada_Quebec",0.999999936134207
