tip	date	distance	residual
France/fake_184/2021/EPI_ISL_FAKE_184/2021-02-12	2021.1150684931506	7.28195E-4	1.0419879995019821E-4
UnitedKingdom/fake_98/2021/EPI_ISL_FAKE_98/2021-01-15	2021.0383561643835	5.09708E-4	-1.1428993300153611E-4
USA/fake_178/2021/EPI_ISL_FAKE_178/2021-02-09	2021.1068493150685	6.917729999999999E-4	6.777661427679813E-5
Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12	0.0	6.189629999999999E-4	-5.0690722374913946E-5
Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01	0.0	6.55381E-4	-1.4272722374913862E-5
Canada/fake_90/2021/EPI_ISL_FAKE_90/2021-01-10	2021.0246575342467	7.64666E-4	1.4066775754279707E-4
UnitedKingdom/fake_138/2021/EPI_ISL_FAKE_138/2021-01-29	2021.0767123287671	5.82549E-4	-4.14480665256689E-5
Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07	2020.931693989071	5.0972E-4	-1.1428034252820114E-4
Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02	2021.0027397260274	5.82533E-4	-4.146573758626992E-5
USA/fake_144/2021/EPI_ISL_FAKE_144/2021-01-30	2021.0794520547945	6.9176E-4	6.77629953654645E-5
Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05	2020.75956284153	5.09721E-4	-1.1428323101621166E-4
Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22	2021.0575342465754	6.18954E-4	-5.043499763602503E-6
Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19	2020.964480874317	6.55368E-4	3.1368398136181834E-5
Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01	2021.0849315068492	6.91787E-4	6.779011914773126E-5
Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24	2020.9781420765028	5.46134E-4	-7.786529325365865E-5
UnitedKingdom/fake_159/2021/EPI_ISL_FAKE_159/2021-02-04	2021.0931506849315	8.009959999999998E-4	1.7699930482113107E-4
Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30	2020.827868852459	4.73313E-4	-1.5068968796541382E-4
Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05	2021.0958904109589	5.82528E-4	-4.146863328773531E-5
UnitedKingdom/fake_2/2020/EPI_ISL_FAKE_2/2020-07-02	2020.5	2.54869E-4	-3.691410946092433E-4
USA/fake_197/2021/EPI_ISL_FAKE_197/2021-02-17	2021.1287671232876	9.46834E-4	3.228381094058651E-4
UnitedKingdom/fake_34/2020/EPI_ISL_FAKE_34/2020-11-20	2020.8852459016393	6.18957E-4	-5.044391802743625E-6
France/fake_120/2021/EPI_ISL_FAKE_120/2021-01-23	2021.0602739726028	8.01023E-4	1.7702556212753086E-4
Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25	2021.0657534246575	8.374549999999999E-4	2.134576859097975E-4
Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13	2020.948087431694	8.73877E-4	2.4987702780399036E-4
Canada/fake_43/2020/EPI_ISL_FAKE_43/2020-12-02	2020.9180327868853	8.37516E-4	2.135153488616393E-4
Canada/fake_62/2020/EPI_ISL_FAKE_62/2020-12-22	2020.9726775956285	8.73931E-4	2.499315833022776E-4
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.8259E-4	-4.1413428629796713E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.18988E-4	-5.066572237491388E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.1899E-4	-5.0108980264883035E-6
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.09745E-4	-1.1425583630445641E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46144E-4	-7.785566358585005E-5
USA/fake_92/2021/EPI_ISL_FAKE_92/2021-01-10	2021.0246575342467	7.281709999999999E-4	1.0417275754279697E-4
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.64587E-4	1.4059030482113123E-4
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.553580000000001E-4	3.1359448087130344E-5
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.7331700000000006E-4	-1.506853176332222E-4
USA/fake_142/2021/EPI_ISL_FAKE_142/2021-01-29	2021.0767123287671	6.91808E-4	6.781093347433111E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.461180000000001E-4	-7.788061380400307E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.825260000000001E-4	-4.147112841680221E-5
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.82523E-4	-4.1480675517924356E-5
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.46114E-4	-7.788850279931805E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.55339E-4	3.133933641414992E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.73829E-4	2.498326142767982E-4
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.917559999999999E-4	6.775942860339792E-5
UnitedKingdom/fake_141/2021/EPI_ISL_FAKE_141/2021-01-29	2021.0767123287671	6.55344E-4	3.134693347433106E-5
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.00496E-4	-2.235084779043393E-4
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.09718E-4	-1.1428388557899888E-4
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.55377E-4	-1.4276722374913925E-5
USA/fake_122/2021/EPI_ISL_FAKE_122/2021-01-23	2021.0602739726028	4.732990000000001E-4	-1.5069843787246902E-4
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.7330100000000003E-4	-1.506982932536586E-4
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.0049000000000004E-4	-2.2351392240605204E-4
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.0049000000000004E-4	-2.23511823856967E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	5.0E-9	-6.240167610878836E-4
