tip	date	distance	residual
Canada/fake_174/2021/EPI_ISL_FAKE_174/2021-02-08	2021.1041095890412	4.37224E-4	-1.9428309486353208E-4
Canada/fake_125/2021/EPI_ISL_FAKE_125/2021-01-24	2021.0630136986301	7.287810000000001E-4	9.727311943910958E-5
USA/fake_15/2020/EPI_ISL_FAKE_15/2020-10-13	2020.7814207650274	5.10116E-4	-1.2139726423360969E-4
Canada/fake_16/2020/EPI_ISL_FAKE_16/2020-10-14	2020.7841530054645	4.372119999999999E-4	-1.9430121199690015E-4
USA/fake_51/2020/EPI_ISL_FAKE_51/2020-12-13	2020.948087431694	5.1009E-4	-1.2142007779432275E-4
Canada/fake_50/2020/EPI_ISL_FAKE_50/2020-12-12	2020.9453551912568	6.55849E-4	2.4338869968967575E-5
Canada/fake_38/2020/EPI_ISL_FAKE_38/2020-11-28	2020.9071038251366	5.82967E-4	-4.8543861344967206E-5
Canada/fake_128/2021/EPI_ISL_FAKE_128/2021-01-25	2021.0657534246575	7.651629999999999E-4	1.3365517181893331E-4
Canada/fake_83/2021/EPI_ISL_FAKE_83/2021-01-07	2021.0164383561644	6.923789999999999E-4	6.087022898210322E-5
Canada/fake_87/2021/EPI_ISL_FAKE_87/2021-01-08	2021.0191780821917	9.475559999999999E-4	3.160472813619271E-4
Canada/fake_88/2021/EPI_ISL_FAKE_88/2021-01-09	2021.021917808219	6.559329999999999E-4	2.4424333741751027E-5
Spain/fake_112/2021/EPI_ISL_FAKE_112/2021-01-21	2021.054794520548	6.92327E-4	6.081896229963779E-5
Italy/fake_132/2021/EPI_ISL_FAKE_132/2021-01-26	2021.0684931506848	6.55901E-4	2.4393224198757265E-5
Canada/fake_57/2020/EPI_ISL_FAKE_57/2020-12-17	2020.9590163934427	6.19439E-4	-1.2070868847484395E-5
Canada/fake_166/2021/EPI_ISL_FAKE_166/2021-02-06	2021.0986301369862	8.38069E-4	2.0656180037682012E-4
France/fake_195/2021/EPI_ISL_FAKE_195/2021-02-16	2021.1260273972603	5.83002E-4	-4.850467582494093E-5
Spain/fake_9/2020/EPI_ISL_FAKE_9/2020-09-06	2020.6803278688524	5.10103E-4	-1.2141219699186574E-4
UnitedKingdom/fake_70/2020/EPI_ISL_FAKE_70/2020-12-27	2020.9863387978141	6.558769999999999E-4	2.4367653519611764E-5
UnitedKingdom/fake_143/2021/EPI_ISL_FAKE_143/2021-01-30	2021.0794520547945	6.19426E-4	-1.2081566281947165E-5
UnitedKingdom/fake_149/2021/EPI_ISL_FAKE_149/2021-02-02	2021.0876712328768	0.0010204230000000001	3.889155908575247E-4
Canada/fake_49/2020/EPI_ISL_FAKE_49/2020-12-12	2020.9453551912568	8.380880000000001E-4	2.0657786996896763E-4
Canada/fake_161/2021/EPI_ISL_FAKE_161/2021-02-05	2021.0958904109589	9.83834E-4	3.523267479969963E-4
Canada/fake_8/2020/EPI_ISL_FAKE_8/2020-08-20	2020.6338797814208	2.55057E-4	-3.7645908501592935E-4
UnitedKingdom/fake_23/2020/EPI_ISL_FAKE_23/2020-10-27	2020.8196721311476	4.0078499999999997E-4	-2.307275329196751E-4
Canada/fake_79/2021/EPI_ISL_FAKE_79/2021-01-05	2021.0109589041097	7.651769999999999E-4	1.3366812422245544E-4
Canada/fake_91/2021/EPI_ISL_FAKE_91/2021-01-10	2021.0246575342467	6.922739999999999E-4	6.076538612157488E-5
Canada/fake_101/2021/EPI_ISL_FAKE_101/2021-01-16	2021.041095890411	6.92273E-4	6.0764700400518334E-5
Canada/fake_66/2020/EPI_ISL_FAKE_66/2020-12-24	2020.9781420765028	4.73678E-4	-1.5783150319051696E-4
Canada/fake_27/2020/EPI_ISL_FAKE_27/2020-11-05	2020.844262295082	4.73684E-4	-1.578280627892884E-4
UnitedKingdom/fake_36/2020/EPI_ISL_FAKE_36/2020-11-24	2020.896174863388	6.19426E-4	-1.2085070291805691E-5
Canada/fake_82/2021/EPI_ISL_FAKE_82/2021-01-05	2021.0109589041097	8.380690000000001E-4	2.0656012422245562E-4
Canada/fake_173/2021/EPI_ISL_FAKE_173/2021-02-08	2021.1041095890412	8.745170000000001E-4	2.4300990513646803E-4
Canada/fake_191/2021/EPI_ISL_FAKE_191/2021-02-13	2021.1178082191782	9.473739999999999E-4	3.1586716703558724E-4
USA/fake_35/2020/EPI_ISL_FAKE_35/2020-11-23	2020.8934426229507	5.10121E-4	-1.213901225285153E-4
Thailand/fake_14/2020/EPI_ISL_FAKE_14/2020-10-13	2020.7814207650274	4.0080300000000003E-4	-2.3071026423360967E-4
Canada/fake_44/2020/EPI_ISL_FAKE_44/2020-12-05	2020.9262295081967	5.82992E-4	-4.851849568799987E-5
Canada/fake_63/2020/EPI_ISL_FAKE_63/2020-12-24	2020.9781420765028	5.46545E-4	-8.496450319051701E-5
Canada/fake_68/2020/EPI_ISL_FAKE_68/2020-12-26	2020.983606557377	5.101190000000001E-4	-1.2139039871709772E-4
Canada/fake_76/2021/EPI_ISL_FAKE_76/2021-01-03	2021.0054794520547	7.65125E-4	1.336160194628077E-4
Canada/fake_148/2021/EPI_ISL_FAKE_148/2021-02-02	2021.0876712328768	8.38014E-4	2.0650659085752455E-4
Netherlands/fake_40/2020/EPI_ISL_FAKE_40/2020-11-29	2020.9098360655737	6.55826E-4	2.4315190891742423E-5
SouthAfrica/fake_177/2021/EPI_ISL_FAKE_177/2021-02-09	2021.1068493150685	8.01565E-4	1.7005795751629178E-4
USA/fake_24/2020/EPI_ISL_FAKE_24/2020-10-30	2020.827868852459	5.10095E-4	-1.2141737620954612E-4
USA/fake_186/2021/EPI_ISL_FAKE_186/2021-02-12	2021.1150684931506	8.01653E-4	1.7014611465576354E-4
USA/fake_192/2021/EPI_ISL_FAKE_192/2021-02-13	2021.1178082191782	6.55843E-4	2.433616703558742E-5
UnitedKingdom/fake_96/2021/EPI_ISL_FAKE_96/2021-01-14	2021.035616438356	8.744889999999998E-4	2.4298059564087035E-4
USA/fake_118/2021/EPI_ISL_FAKE_118/2021-01-23	2021.0602739726028	8.744839999999998E-4	2.4297606705928542E-4
France/fake_54/2020/EPI_ISL_FAKE_54/2020-12-14	2020.950819672131	6.19415E-4	-1.2095025557613153E-5
Canada/fake_86/2021/EPI_ISL_FAKE_86/2021-01-08	2021.0191780821917	6.55858E-4	2.4349281361927253E-5
Canada/fake_175/2021/EPI_ISL_FAKE_175/2021-02-09	2021.1068493150685	8.01628E-4	1.701209575162918E-4
Russia/fake_129/2021/EPI_ISL_FAKE_129/2021-01-26	2021.0684931506848	7.28758E-4	9.725022419875733E-5
Canada/fake_134/2021/EPI_ISL_FAKE_134/2021-01-27	2021.0712328767124	7.65197E-4	1.336892765785812E-4
Canada/fake_42/2020/EPI_ISL_FAKE_42/2020-12-01	2020.9153005464482	5.46533E-4	-8.49777046348383E-5
Canada/fake_80/2021/EPI_ISL_FAKE_80/2021-01-05	2021.0109589041097	6.92306E-4	6.079712422245548E-5
Canada/fake_33/2020/EPI_ISL_FAKE_33/2020-11-19	2020.8825136612022	8.74543E-4	2.4303166852464623E-4
Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08	2021.1041095890412	9.83853E-4	3.5234590513646795E-4
Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14	2021.035616438356	0.0010202870000000001	3.887785956408707E-4
Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16	2021.041095890411	0.0011296110000000002	4.981027004005186E-4
Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29	2020.9918032786886	8.380989999999999E-4	2.0658975799303105E-4
Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03	2021.0054794520547	8.74526E-4	2.4301701946280777E-4
Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18	2020.9617486338798	9.10957E-4	2.794471833892253E-4
UnitedKingdom/fake_71/2020/EPI_ISL_FAKE_71/2020-12-27	2020.9863387978141	0.0010202710000000001	3.8876165351961196E-4
UnitedKingdom/fake_154/2021/EPI_ISL_FAKE_154/2021-02-02	2021.0876712328768	0.0010202730000000001	3.887655908575247E-4
Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01	2020.5819672131147	3.64356E-4	-2.671610775134121E-4
Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03	2020.5874316939892	3.64356E-4	-2.6716097303999294E-4
Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05	2021.0958904109589	9.473599999999997E-4	3.15852747996996E-4
Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09	2020.9371584699454	6.92296E-4	6.078571325883865E-5
Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01	0.0	8.016049999999999E-4	1.31457151910079E-4
Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19	2021.0493150684931	8.380819999999998E-4	2.065738575399898E-4
Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08	2021.1041095890412	7.651869999999999E-4	1.3367990513646778E-4
Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15	2020.9535519125684	5.10178E-4	-1.213319733209036E-4
Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08	2021.0191780821917	5.83038E-4	-4.847071863807277E-5
Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24	2020.896174863388	4.37262E-4	-1.9424907029180565E-4
USA/fake_103/2021/EPI_ISL_FAKE_103/2021-01-17	2021.0438356164384	6.55937E-4	2.4428752780342243E-5
Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12	0.0	6.194279999999999E-4	-5.071984808992106E-5
Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01	0.0	6.55873E-4	-1.4274848089920983E-5
Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07	2020.931693989071	5.10107E-4	-1.2140339121458055E-4
Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02	2021.0027397260274	5.82975E-4	-4.853403291701615E-5
USA/fake_144/2021/EPI_ISL_FAKE_144/2021-01-30	2021.0794520547945	6.92285E-4	6.0777433718052823E-5
Canada/fake_90/2021/EPI_ISL_FAKE_90/2021-01-10	2021.0246575342467	7.65242E-4	1.3373338612157496E-4
Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05	2020.75956284153	5.10106E-4	-1.2140768212728676E-4
Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22	2021.0575342465754	6.19422E-4	-1.2085985320538272E-5
Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19	2020.964480874317	6.55864E-4	2.4354235625934973E-5
Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01	2021.0849315068492	6.9231E-4	6.080253847770068E-5
Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24	2020.9781420765028	5.46543E-4	-8.496650319051694E-5
Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30	2020.827868852459	4.7367199999999996E-4	-1.5784037620954617E-4
Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05	2021.0958904109589	5.8297E-4	-4.8537252003003723E-5
Canada/fake_102/2021/EPI_ISL_FAKE_102/2021-01-17	2021.0438356164384	9.47541E-4	3.1603275278034224E-4
USA/fake_178/2021/EPI_ISL_FAKE_178/2021-02-09	2021.1068493150685	6.92327E-4	6.0819957516291775E-5
Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10	2021.0246575342467	4.7366799999999995E-4	-1.5784061387842506E-4
France/fake_184/2021/EPI_ISL_FAKE_184/2021-02-12	2021.1150684931506	7.28756E-4	9.72491146557635E-5
UnitedKingdom/fake_2/2020/EPI_ISL_FAKE_2/2020-07-02	2020.5	2.55064E-4	-3.764546446147008E-4
USA/fake_197/2021/EPI_ISL_FAKE_197/2021-02-17	2021.1287671232876	9.475509999999999E-4	3.160443765548829E-4
UnitedKingdom/fake_34/2020/EPI_ISL_FAKE_34/2020-11-20	2020.8852459016393	6.194280000000001E-4	-1.2083279238644007E-5
France/fake_120/2021/EPI_ISL_FAKE_120/2021-01-23	2021.0602739726028	8.01631E-4	1.7012306705928564E-4
Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25	2021.0657534246575	8.38092E-4	2.0658417181893343E-4
Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13	2020.948087431694	8.745410000000001E-4	2.4303092220567726E-4
Canada/fake_43/2020/EPI_ISL_FAKE_43/2020-12-02	2020.9180327868853	8.38151E-4	2.0664034760187135E-4
Canada/fake_62/2020/EPI_ISL_FAKE_62/2020-12-22	2020.9726775956285	8.745900000000001E-4	2.4308039233606382E-4
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.830290000000001E-4	-4.848400305006151E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.194540000000001E-4	-5.0693848089920866E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.19459E-4	-1.205186134496715E-5
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.10131E-4	-1.2137980910825752E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46558E-4	-8.495181661077465E-5
USA/fake_92/2021/EPI_ISL_FAKE_92/2021-01-10	2021.0246575342467	7.287219999999999E-4	9.721338612157489E-5
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.651649999999999E-4	1.336576956171723E-4
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.558530000000001E-4	2.43441242224556E-5
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.73674E-4	-1.578380627892884E-4
USA/fake_142/2021/EPI_ISL_FAKE_142/2021-01-29	2021.0767123287671	6.92329E-4	6.082138133822897E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.4653E-4	-8.497892815736833E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.829660000000001E-4	-4.854167104159483E-5
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.00793E-4	-2.307208910741252E-4
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.82967E-4	-4.8546211996900075E-5
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.4653E-4	-8.498221949941728E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.55837E-4	2.432718338922534E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.74494E-4	2.4298695751629178E-4
UnitedKingdom/fake_141/2021/EPI_ISL_FAKE_141/2021-01-29	2021.0767123287671	6.55843E-4	2.433538133822901E-5
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.92278E-4	6.077080037682008E-5
SouthAfrica/fake_179/2021/EPI_ISL_FAKE_179/2021-02-10	2021.109589041096	7.651490000000001E-4	1.3364200989611583E-4
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.10103E-4	-1.214086971323211E-4
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.55872E-4	-1.427584808992089E-5
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.0079099999999995E-4	-2.3072064489561154E-4
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.73662E-4	-1.5784750319051695E-4
USA/fake_122/2021/EPI_ISL_FAKE_122/2021-01-23	2021.0602739726028	4.73661E-4	-1.5784693294071438E-4
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.00786E-4	-2.3072742094373865E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	5.0E-9	-6.315235182115049E-4
