tip	date	distance	residual
Canada/fake_55/2020/EPI_ISL_FAKE_55/2020-12-14	2020.950819672131	4.0099800000000007E-4	-2.233118151975963E-4
Canada/fake_32/2020/EPI_ISL_FAKE_32/2020-11-16	2020.8743169398906	2.9164100000000004E-4	-3.3267056441652987E-4
UnitedKingdom/fake_22/2020/EPI_ISL_FAKE_22/2020-10-26	2020.8169398907103	2.9164600000000006E-4	-3.3266687633073017E-4
USA/fake_69/2020/EPI_ISL_FAKE_69/2020-12-27	2020.9863387978141	4.7391800000000015E-4	-1.5039100306023408E-4
USA/fake_15/2020/EPI_ISL_FAKE_15/2020-10-13	2020.7814207650274	5.103910000000001E-4	-1.1392268846809213E-4
USA/fake_51/2020/EPI_ISL_FAKE_51/2020-12-13	2020.948087431694	5.103610000000001E-4	-1.1394887766970102E-4
Canada/fake_16/2020/EPI_ISL_FAKE_16/2020-10-14	2020.7841530054645	4.374540000000001E-4	-1.868596259959874E-4
Canada/fake_50/2020/EPI_ISL_FAKE_50/2020-12-12	2020.9453551912568	6.562039999999999E-4	3.189405985819401E-5
Canada/fake_38/2020/EPI_ISL_FAKE_38/2020-11-28	2020.9071038251366	5.832819999999999E-4	-4.102881475127277E-5
Canada/fake_128/2021/EPI_ISL_FAKE_128/2021-01-25	2021.0657534246575	7.655779999999999E-4	1.4127081273855894E-4
Canada/fake_83/2021/EPI_ISL_FAKE_83/2021-01-07	2021.0164383561644	6.927549999999999E-4	6.84466851598568E-5
UnitedArabEmirates/fake_107/2021/EPI_ISL_FAKE_107/2021-01-18	2021.0465753424658	6.927549999999999E-4	6.844737423573031E-5
Canada/fake_87/2021/EPI_ISL_FAKE_87/2021-01-08	2021.0191780821917	9.480719999999998E-4	3.2376374780311796E-4
Canada/fake_88/2021/EPI_ISL_FAKE_88/2021-01-09	2021.021917808219	6.562889999999999E-4	3.198081044637931E-5
Spain/fake_112/2021/EPI_ISL_FAKE_112/2021-01-21	2021.054794520548	6.927039999999998E-4	6.839656216551387E-5
Italy/fake_132/2021/EPI_ISL_FAKE_132/2021-01-26	2021.0684931506848	6.562579999999998E-4	3.195087538182008E-5
Canada/fake_57/2020/EPI_ISL_FAKE_57/2020-12-17	2020.9590163934427	6.197759999999998E-4	-4.533627781282178E-6
Canada/fake_166/2021/EPI_ISL_FAKE_166/2021-02-06	2021.0986301369862	8.385249999999999E-4	2.1421856445769355E-4
Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24	2020.896174863388	4.375230000000001E-4	-1.8678806463969162E-4
Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15	2020.9535519125684	5.10455E-4	-1.1385475272549146E-4
Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08	2021.0191780821917	5.833549999999999E-4	-4.095325219688191E-5
France/fake_195/2021/EPI_ISL_FAKE_195/2021-02-16	2021.1260273972603	5.833209999999999E-4	-4.098480910969416E-5
Spain/fake_9/2020/EPI_ISL_FAKE_9/2020-09-06	2020.6803278688524	5.10383E-4	-1.1393299993596884E-4
UnitedKingdom/fake_70/2020/EPI_ISL_FAKE_70/2020-12-27	2020.9863387978141	6.56252E-4	3.194299693976574E-5
Canada/fake_8/2020/EPI_ISL_FAKE_8/2020-08-20	2020.6338797814208	2.5519700000000003E-4	-3.6912006196174993E-4
UnitedKingdom/fake_23/2020/EPI_ISL_FAKE_23/2020-10-27	2020.8196721311476	4.0100500000000007E-4	-2.233078138586253E-4
Canada/fake_79/2021/EPI_ISL_FAKE_79/2021-01-05	2021.0109589041097	7.655959999999999E-4	1.4128755987333436E-4
Canada/fake_91/2021/EPI_ISL_FAKE_91/2021-01-10	2021.0246575342467	6.926529999999999E-4	6.834487308964054E-5
Canada/fake_101/2021/EPI_ISL_FAKE_101/2021-01-16	2021.041095890411	6.92652E-4	6.834424894920795E-5
Canada/fake_49/2020/EPI_ISL_FAKE_49/2020-12-12	2020.9453551912568	8.386129999999999E-4	2.1430305985819403E-4
Canada/fake_161/2021/EPI_ISL_FAKE_161/2021-02-05	2021.0958904109589	9.84478E-4	3.601715018144324E-4
Canada/fake_66/2020/EPI_ISL_FAKE_66/2020-12-24	2020.9781420765028	4.7394000000000006E-4	-1.503691904765485E-4
USA/fake_113/2021/EPI_ISL_FAKE_113/2021-01-21	2021.054794520548	5.832919999999999E-4	-4.1015437834486046E-5
Canada/fake_27/2020/EPI_ISL_FAKE_27/2020-11-05	2020.844262295082	4.7394000000000006E-4	-1.5037225160968238E-4
USA/fake_35/2020/EPI_ISL_FAKE_35/2020-11-23	2020.8934426229507	5.10399E-4	-1.1391212711179654E-4
UnitedKingdom/fake_36/2020/EPI_ISL_FAKE_36/2020-11-24	2020.896174863388	6.19763E-4	-4.548064639691763E-6
Canada/fake_82/2021/EPI_ISL_FAKE_82/2021-01-05	2021.0109589041097	8.385259999999999E-4	2.1421755987333438E-4
Canada/fake_173/2021/EPI_ISL_FAKE_173/2021-02-08	2021.1041095890412	8.749939999999999E-4	2.5068768974421604E-4
Canada/fake_191/2021/EPI_ISL_FAKE_191/2021-02-13	2021.1178082191782	9.4789E-4	3.2358400296052215E-4
Thailand/fake_14/2020/EPI_ISL_FAKE_14/2020-10-13	2020.7814207650274	4.0102E-4	-2.2329368846809227E-4
Canada/fake_63/2020/EPI_ISL_FAKE_63/2020-12-24	2020.9781420765028	5.46841E-4	-7.746819047654862E-5
Canada/fake_68/2020/EPI_ISL_FAKE_68/2020-12-26	2020.983606557377	5.103950000000001E-4	-1.13914065532339E-4
Canada/fake_44/2020/EPI_ISL_FAKE_44/2020-12-05	2020.9262295081967	5.833079999999999E-4	-4.1002377446539354E-5
Canada/fake_76/2021/EPI_ISL_FAKE_76/2021-01-03	2021.0054794520547	7.6554E-4	1.4123143458681208E-4
Canada/fake_148/2021/EPI_ISL_FAKE_148/2021-02-02	2021.0876712328768	8.38469E-4	2.141623138846488E-4
Netherlands/fake_40/2020/EPI_ISL_FAKE_40/2020-11-29	2020.9098360655737	6.56182E-4	3.187124772083207E-5
SouthAfrica/fake_177/2021/EPI_ISL_FAKE_177/2021-02-09	2021.1068493150685	8.02E-4	1.7769375238747733E-4
USA/fake_24/2020/EPI_ISL_FAKE_24/2020-10-30	2020.827868852459	5.103740000000001E-4	-1.1393862644231106E-4
USA/fake_192/2021/EPI_ISL_FAKE_192/2021-02-13	2021.1178082191782	6.562129999999999E-4	3.190700296052209E-5
France/fake_54/2020/EPI_ISL_FAKE_54/2020-12-14	2020.950819672131	6.197560000000001E-4	-4.553815197596298E-6
India/fake_131/2021/EPI_ISL_FAKE_131/2021-01-26	2021.0684931506848	7.65556E-4	1.4124887538182027E-4
USA/fake_186/2021/EPI_ISL_FAKE_186/2021-02-12	2021.1150684931506	8.02094E-4	1.77787940317261E-4
Canada/fake_86/2021/EPI_ISL_FAKE_86/2021-01-08	2021.0191780821917	6.562079999999999E-4	3.1899747803118095E-5
Canada/fake_175/2021/EPI_ISL_FAKE_175/2021-02-09	2021.1068493150685	8.02058E-4	1.7775175238747738E-4
Russia/fake_129/2021/EPI_ISL_FAKE_129/2021-01-26	2021.0684931506848	7.291549999999999E-4	1.0484787538182013E-4
Canada/fake_134/2021/EPI_ISL_FAKE_134/2021-01-27	2021.0712328767124	7.656129999999998E-4	1.4130593802508132E-4
Canada/fake_42/2020/EPI_ISL_FAKE_42/2020-12-01	2020.9153005464482	5.4683E-4	-7.748062733495839E-5
Canada/fake_80/2021/EPI_ISL_FAKE_80/2021-01-05	2021.0109589041097	6.926809999999999E-4	6.837255987333435E-5
Canada/fake_33/2020/EPI_ISL_FAKE_33/2020-11-19	2020.8825136612022	8.750169999999999E-4	2.507056229997842E-4
Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08	2021.1041095890412	9.843879999999999E-4	3.60081689744216E-4
Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14	2021.035616438356	0.001020841	3.9653312366268547E-4
Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16	2021.041095890411	0.0011302239999999998	5.059162489492077E-4
Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29	2020.9918032786886	8.385559999999999E-4	2.1424712188397512E-4
Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03	2021.0054794520547	8.750019999999998E-4	2.506934345868119E-4
Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18	2020.9617486338798	9.114519999999998E-4	2.871424346908225E-4
UnitedKingdom/fake_71/2020/EPI_ISL_FAKE_71/2020-12-27	2020.9863387978141	0.0010208259999999999	3.9651699693976563E-4
UnitedKingdom/fake_154/2021/EPI_ISL_FAKE_154/2021-02-02	2021.0876712328768	0.0010208279999999999	3.965213138846487E-4
Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01	2020.5819672131147	3.64554E-4	-2.597642489317407E-4
Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03	2020.5874316939892	3.64554E-4	-2.597641239875311E-4
Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05	2021.0958904109589	9.478729999999998E-4	3.235665018144322E-4
Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09	2020.9371584699454	6.92671E-4	6.836087244187976E-5
Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01	0.0	8.020389999999998E-4	1.3152056800933313E-4
Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19	2021.0493150684931	8.385369999999999E-4	2.1422943687899156E-4
Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08	2021.1041095890412	7.655759999999999E-4	1.4126968974421603E-4
UnitedKingdom/fake_189/2021/EPI_ISL_FAKE_189/2021-02-13	2021.1178082191782	8.020409999999999E-4	1.7773500296052206E-4
Canada/fake_102/2021/EPI_ISL_FAKE_102/2021-01-17	2021.0438356164384	9.480519999999999E-4	3.237443115924691E-4
USA/fake_178/2021/EPI_ISL_FAKE_178/2021-02-09	2021.1068493150685	6.926969999999999E-4	6.839075238747729E-5
UnitedKingdom/fake_124/2021/EPI_ISL_FAKE_124/2021-01-24	2021.0630136986301	4.7391600000000006E-4	-1.5039124990470217E-4
Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10	2021.0246575342467	4.7392100000000003E-4	-1.5038712691035932E-4
France/fake_184/2021/EPI_ISL_FAKE_184/2021-02-12	2021.1150684931506	7.29127E-4	1.0482094031726095E-4
Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12	0.0	6.19769E-4	-5.074943199066665E-5
Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01	0.0	6.56235E-4	-1.428343199066668E-5
Canada/fake_90/2021/EPI_ISL_FAKE_90/2021-01-10	2021.0246575342467	7.65663E-4	1.4135487308964063E-4
UnitedKingdom/fake_138/2021/EPI_ISL_FAKE_138/2021-01-29	2021.0767123287671	5.83308E-4	-4.099893668839611E-5
Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07	2020.931693989071	5.10384E-4	-1.1392625250232968E-4
Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02	2021.0027397260274	5.832910000000001E-4	-4.101762805644904E-5
USA/fake_144/2021/EPI_ISL_FAKE_144/2021-01-30	2021.0794520547945	6.926600000000001E-4	6.835312595486519E-5
Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05	2020.75956284153	5.10384E-4	-1.1393018824493043E-4
Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22	2021.0575342465754	6.19759E-4	-4.548375191224712E-6
Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19	2020.964480874317	6.56222E-4	3.191249716292762E-5
Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01	2021.0849315068492	6.92688E-4	6.838125124138757E-5
Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24	2020.9781420765028	5.468410000000001E-4	-7.746819047654851E-5
Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30	2020.827868852459	4.7393000000000007E-4	-1.5038262644231107E-4
Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05	2021.0958904109589	5.832880000000001E-4	-4.101849818556754E-5
UnitedKingdom/fake_2/2020/EPI_ISL_FAKE_2/2020-07-02	2020.5	2.55202E-4	-3.691181230948838E-4
USA/fake_197/2021/EPI_ISL_FAKE_197/2021-02-17	2021.1287671232876	9.48066E-4	3.2376025353356716E-4
UnitedKingdom/fake_34/2020/EPI_ISL_FAKE_34/2020-11-20	2020.8852459016393	6.19767E-4	-4.544314528110794E-6
Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13	2020.948087431694	8.750159999999999E-4	2.5070612233029884E-4
Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25	2021.0657534246575	8.385479999999999E-4	2.1424081273855894E-4
Canada/fake_43/2020/EPI_ISL_FAKE_43/2020-12-02	2020.9180327868853	8.38606E-4	2.1429543513714635E-4
Canada/fake_62/2020/EPI_ISL_FAKE_62/2020-12-22	2020.9726775956285	8.750639999999999E-4	2.5075468457924177E-4
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.83346E-4	-4.096737610756842E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.19791E-4	-5.072743199066674E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.19796E-4	-4.514814751272584E-6
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.10409E-4	-1.1390175227916791E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46856E-4	-7.74535653091773E-5
USA/fake_92/2021/EPI_ISL_FAKE_92/2021-01-10	2021.0246575342467	7.291179999999998E-4	1.048098730896405E-4
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.655809999999999E-4	1.4127443917117115E-4
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.739320000000001E-4	-1.5038025160968234E-4
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.5621E-4	3.190155987333441E-5
USA/fake_110/2021/EPI_ISL_FAKE_110/2021-01-19	2021.0493150684931	5.833139999999999E-4	-4.099356312100839E-5
USA/fake_142/2021/EPI_ISL_FAKE_142/2021-01-29	2021.0767123287671	6.926679999999999E-4	6.836106331160375E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.46824E-4	-7.748450276992677E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.8328E-4	-4.102699933165735E-5
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.83279E-4	-4.103462599598748E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.56185E-4	3.187543469082273E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.74961E-4	2.506547523874773E-4
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.468280000000001E-4	-7.748443902599671E-5
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.9265E-4	6.834356445769359E-5
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.103810000000001E-4	-1.1393081430494893E-4
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.01016E-4	-2.232984381333495E-4
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.56203E-4	-1.431543199066675E-5
UnitedKingdom/fake_190/2021/EPI_ISL_FAKE_190/2021-02-13	2021.1178082191782	6.19744E-4	-4.56199703947782E-6
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.73913E-4	-1.5039619047654856E-4
USA/fake_122/2021/EPI_ISL_FAKE_122/2021-01-23	2021.0602739726028	4.739120000000001E-4	-1.5039531254796337E-4
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.0100899999999997E-4	-2.2330275183284428E-4
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.0100899999999997E-4	-2.2330487588440652E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	6.0E-9	-6.243259313496246E-4
