tip	date	distance	residual
Canada/fake_125/2021/EPI_ISL_FAKE_125/2021-01-24	2021.0630136986301	7.286149999999998E-4	1.055437529502624E-4
UnitedKingdom/fake_140/2021/EPI_ISL_FAKE_140/2021-01-29	2021.0767123287671	4.0069100000000006E-4	-2.2237992893047403E-4
Canada/fake_106/2021/EPI_ISL_FAKE_106/2021-01-17	2021.0438356164384	6.557259999999999E-4	3.265430758329392E-5
Canada/fake_174/2021/EPI_ISL_FAKE_174/2021-02-08	2021.1041095890412	4.3712400000000005E-4	-1.8594629269194743E-4
USA/fake_15/2020/EPI_ISL_FAKE_15/2020-10-13	2020.7814207650274	5.09999E-4	-1.1307878639970855E-4
Canada/fake_16/2020/EPI_ISL_FAKE_16/2020-10-14	2020.7841530054645	4.371120000000001E-4	-1.8596572294969155E-4
USA/fake_51/2020/EPI_ISL_FAKE_51/2020-12-13	2020.948087431694	5.099729999999999E-4	-1.1310091594867171E-4
Canada/fake_50/2020/EPI_ISL_FAKE_50/2020-12-12	2020.9453551912568	6.556979999999998E-4	3.2624020601311216E-5
Canada/fake_38/2020/EPI_ISL_FAKE_38/2020-11-28	2020.9071038251366	5.828319999999999E-4	-4.024286769892672E-5
Canada/fake_128/2021/EPI_ISL_FAKE_128/2021-01-25	2021.0657534246575	7.64987E-4	1.4191581657411524E-4
Canada/fake_83/2021/EPI_ISL_FAKE_83/2021-01-07	2021.0164383561644	6.922199999999998E-4	6.914767134476708E-5
Canada/fake_87/2021/EPI_ISL_FAKE_87/2021-01-08	2021.0191780821917	9.473389999999998E-4	3.2426673496861985E-4
Canada/fake_88/2021/EPI_ISL_FAKE_88/2021-01-09	2021.021917808219	6.557819999999998E-4	3.270979859247244E-5
Italy/fake_132/2021/EPI_ISL_FAKE_132/2021-01-26	2021.0684931506848	6.557459999999998E-4	3.2674880197967686E-5
Canada/fake_57/2020/EPI_ISL_FAKE_57/2020-12-17	2020.9590163934427	6.192989999999998E-4	-3.774662148603859E-6
Canada/fake_166/2021/EPI_ISL_FAKE_166/2021-02-06	2021.0986301369862	8.378789999999998E-4	2.14808580060347E-4
France/fake_195/2021/EPI_ISL_FAKE_195/2021-02-16	2021.1260273972603	5.82868E-4	-4.0201783701126256E-5
Spain/fake_9/2020/EPI_ISL_FAKE_9/2020-09-06	2020.6803278688524	5.099859999999999E-4	-1.1309413405033767E-4
UnitedKingdom/fake_70/2020/EPI_ISL_FAKE_70/2020-12-27	2020.9863387978141	6.557419999999998E-4	3.2668972351566255E-5
Canada/fake_8/2020/EPI_ISL_FAKE_8/2020-08-20	2020.6338797814208	2.54998E-4	-3.680832127006266E-4
UnitedKingdom/fake_23/2020/EPI_ISL_FAKE_23/2020-10-27	2020.8196721311476	4.00693E-4	-2.2238389809947065E-4
Canada/fake_79/2021/EPI_ISL_FAKE_79/2021-01-05	2021.0109589041097	7.650009999999999E-4	1.4192854409706183E-4
Canada/fake_91/2021/EPI_ISL_FAKE_91/2021-01-10	2021.0246575342467	6.92115E-4	6.904286221632531E-5
Canada/fake_101/2021/EPI_ISL_FAKE_101/2021-01-16	2021.041095890411	6.92115E-4	6.904324395944127E-5
Canada/fake_49/2020/EPI_ISL_FAKE_49/2020-12-12	2020.9453551912568	8.379619999999999E-4	2.1488802060131134E-4
Canada/fake_161/2021/EPI_ISL_FAKE_161/2021-02-05	2021.0958904109589	9.83715E-4	3.606445164364946E-4
Canada/fake_66/2020/EPI_ISL_FAKE_66/2020-12-24	2020.9781420765028	4.73574E-4	-1.4949921799848465E-4
USA/fake_113/2021/EPI_ISL_FAKE_113/2021-01-21	2021.054794520548	5.82842E-4	-4.022943792129539E-5
Canada/fake_27/2020/EPI_ISL_FAKE_27/2020-11-05	2020.844262295082	4.73574E-4	-1.4950232704931762E-4
UnitedKingdom/fake_36/2020/EPI_ISL_FAKE_36/2020-11-24	2020.896174863388	6.19283E-4	-3.7921214989946423E-6
Canada/fake_82/2021/EPI_ISL_FAKE_82/2021-01-05	2021.0109589041097	8.378760000000001E-4	2.1480354409706207E-4
Canada/fake_173/2021/EPI_ISL_FAKE_173/2021-02-08	2021.1041095890412	8.743150000000001E-4	2.512447073080526E-4
Canada/fake_191/2021/EPI_ISL_FAKE_191/2021-02-13	2021.1178082191782	9.47155E-4	3.2408502542731585E-4
USA/fake_35/2020/EPI_ISL_FAKE_35/2020-11-23	2020.8934426229507	5.10003E-4	-1.130721849490116E-4
Canada/fake_44/2020/EPI_ISL_FAKE_44/2020-12-05	2020.9262295081967	5.82857E-4	-4.0217423548807624E-5
Canada/fake_63/2020/EPI_ISL_FAKE_63/2020-12-24	2020.9781420765028	5.46418E-4	-7.665521799848462E-5
Canada/fake_68/2020/EPI_ISL_FAKE_68/2020-12-26	2020.983606557377	5.1E-4	-1.1307309109845061E-4
Thailand/fake_14/2020/EPI_ISL_FAKE_14/2020-10-13	2020.7814207650274	4.00715E-4	-2.2236278639970857E-4
USA/fake_99/2021/EPI_ISL_FAKE_99/2021-01-15	2021.0383561643835	6.5572E-4	3.264818033558872E-5
Canada/fake_76/2021/EPI_ISL_FAKE_76/2021-01-03	2021.0054794520547	7.64949E-4	1.4187641684935666E-4
Netherlands/fake_40/2020/EPI_ISL_FAKE_40/2020-11-29	2020.9098360655737	6.55677E-4	3.2602195751090424E-5
Canada/fake_148/2021/EPI_ISL_FAKE_148/2021-02-02	2021.0876712328768	8.378210000000001E-4	2.1475032556493665E-4
USA/fake_24/2020/EPI_ISL_FAKE_24/2020-10-30	2020.827868852459	5.099779999999999E-4	-1.1309870774941968E-4
USA/fake_186/2021/EPI_ISL_FAKE_186/2021-02-12	2021.1150684931506	8.014680000000001E-4	1.7839796180346321E-4
USA/fake_118/2021/EPI_ISL_FAKE_118/2021-01-23	2021.0602739726028	8.74314E-4	2.512426893264099E-4
USA/fake_192/2021/EPI_ISL_FAKE_192/2021-02-13	2021.1178082191782	6.55693E-4	3.262302542731592E-5
France/fake_54/2020/EPI_ISL_FAKE_54/2020-12-14	2020.950819672131	6.192770000000001E-4	-3.796852498654489E-6
India/fake_131/2021/EPI_ISL_FAKE_131/2021-01-26	2021.0684931506848	7.64964E-4	1.4189288019796791E-4
Canada/fake_86/2021/EPI_ISL_FAKE_86/2021-01-08	2021.0191780821917	6.557070000000001E-4	3.263473496862006E-5
Canada/fake_175/2021/EPI_ISL_FAKE_175/2021-02-09	2021.1068493150685	8.01444E-4	1.7837377093190524E-4
Russia/fake_129/2021/EPI_ISL_FAKE_129/2021-01-26	2021.0684931506848	7.28592E-4	1.055208801979679E-4
Canada/fake_134/2021/EPI_ISL_FAKE_134/2021-01-27	2021.0712328767124	7.650229999999999E-4	1.4195194382182047E-4
Canada/fake_42/2020/EPI_ISL_FAKE_42/2020-12-01	2020.9153005464482	5.46409E-4	-7.666567734887562E-5
Canada/fake_80/2021/EPI_ISL_FAKE_80/2021-01-05	2021.0109589041097	6.92147E-4	6.907454409706202E-5
Canada/fake_33/2020/EPI_ISL_FAKE_33/2020-11-19	2020.8825136612022	8.74343E-4	2.512675612509203E-4
Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08	2021.1041095890412	9.83628E-4	3.605577073080526E-4
Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14	2021.035616438356	0.001020054	3.96982116711736E-4
Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16	2021.041095890411	0.001129353	5.062812439594413E-4
Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29	2020.9918032786886	8.37908E-4	2.1483509925160035E-4
Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03	2021.0054794520547	8.743259999999999E-4	2.512534168493566E-4
Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18	2020.9617486338798	9.10755E-4	2.8768140130141335E-4
UnitedKingdom/fake_71/2020/EPI_ISL_FAKE_71/2020-12-27	2020.9863387978141	0.001020045	3.9697197235156643E-4
Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01	2020.5819672131147	3.64273E-4	-2.588094182509496E-4
Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03	2020.5874316939892	3.64273E-4	-2.588092913509156E-4
Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05	2021.0958904109589	9.47142E-4	3.240715164364946E-4
Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09	2020.9371584699454	6.92138E-4	6.906383025126039E-5
Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01	0.0	8.014209999999999E-4	1.3141520032738203E-4
Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19	2021.0493150684931	8.378889999999999E-4	2.1481743483099918E-4
Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08	2021.1041095890412	7.649859999999998E-4	1.4191570730805235E-4
UnitedKingdom/fake_189/2021/EPI_ISL_FAKE_189/2021-02-13	2021.1178082191782	8.014229999999999E-4	1.7835302542731576E-4
Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15	2020.9535519125684	5.10061E-4	-1.1301278904863763E-4
Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08	2021.0191780821917	5.82905E-4	-4.0167265031380004E-5
Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24	2020.896174863388	4.37162E-4	-1.8591312149899463E-4
USA/fake_103/2021/EPI_ISL_FAKE_103/2021-01-17	2021.0438356164384	6.557859999999999E-4	3.271430758329389E-5
Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12	0.0	6.19286E-4	-5.07197996726178E-5
Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01	0.0	6.55723E-4	-1.4282799672617847E-5
Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07	2020.931693989071	5.09992E-4	-1.130822966487736E-4
Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02	2021.0027397260274	5.828480000000001E-4	-4.0224646774495885E-5
Canada/fake_90/2021/EPI_ISL_FAKE_90/2021-01-10	2021.0246575342467	7.650659999999999E-4	1.4199386221632523E-4
Canada/fake_102/2021/EPI_ISL_FAKE_102/2021-01-17	2021.0438356164384	9.473249999999998E-4	3.2425330758329384E-4
USA/fake_178/2021/EPI_ISL_FAKE_178/2021-02-09	2021.1068493150685	6.92168E-4	6.909777093190518E-5
UnitedKingdom/fake_124/2021/EPI_ISL_FAKE_124/2021-01-24	2021.0630136986301	4.73556E-4	-1.4951524704973746E-4
Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10	2021.0246575342467	4.7356100000000006E-4	-1.4951113778367462E-4
France/fake_184/2021/EPI_ISL_FAKE_184/2021-02-12	2021.1150684931506	7.285689999999999E-4	1.0549896180346303E-4
Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22	2021.0575342465754	6.19281E-4	-3.7903742974428013E-6
Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05	2020.75956284153	5.09988E-4	-1.130902939998447E-4
UnitedKingdom/fake_196/2021/EPI_ISL_FAKE_196/2021-02-16	2021.1260273972603	6.92134E-4	6.906421629887375E-5
Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19	2020.964480874317	6.55716E-4	3.264246475143031E-5
Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01	2021.0849315068492	6.921529999999999E-4	6.908226194108377E-5
Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24	2020.9781420765028	5.46424E-4	-7.664921799848464E-5
UnitedKingdom/fake_159/2021/EPI_ISL_FAKE_159/2021-02-04	2021.0931506849315	8.014209999999999E-4	1.7835045281264174E-4
Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30	2020.827868852459	4.73565E-4	-1.4951170774941958E-4
Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05	2021.0958904109589	5.82838E-4	-4.023248356350539E-5
UnitedKingdom/fake_2/2020/EPI_ISL_FAKE_2/2020-07-02	2020.5	2.55005E-4	-3.6807932175145957E-4
USA/fake_197/2021/EPI_ISL_FAKE_197/2021-02-17	2021.1287671232876	9.47332E-4	3.2426227992272646E-4
UnitedKingdom/fake_34/2020/EPI_ISL_FAKE_34/2020-11-20	2020.8852459016393	6.19286E-4	-3.7893752990625796E-6
France/fake_120/2021/EPI_ISL_FAKE_120/2021-01-23	2021.0602739726028	8.01448E-4	1.7837668932640992E-4
Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25	2021.0657534246575	8.37899E-4	2.148278165741153E-4
Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13	2020.948087431694	8.74339E-4	2.5126508405132837E-4
Canada/fake_43/2020/EPI_ISL_FAKE_43/2020-12-02	2020.9180327868853	8.37958E-4	2.1488338610114132E-4
Canada/fake_62/2020/EPI_ISL_FAKE_62/2020-12-22	2020.9726775956285	8.74388E-4	2.513146551014814E-4
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.828960000000001E-4	-4.018146914962358E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.19313E-4	-5.0692799672617805E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.193160000000001E-4	-3.758867698926572E-6
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.100150000000001E-4	-1.1305980424890954E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46434E-4	-7.663959869858657E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.4642E-4	-7.665251952679059E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.828540000000001E-4	-4.021699255432674E-5
USA/fake_92/2021/EPI_ISL_FAKE_92/2021-01-10	2021.0246575342467	7.28554E-4	1.0548186221632529E-4
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.64989E-4	1.4191845281264187E-4
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.55704E-4	3.263154409706198E-5
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.7356700000000004E-4	-1.4950932704931757E-4
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.09981E-4	-1.1309488289919863E-4
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.82834E-4	-4.0243722949691676E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.55682E-4	3.2608401301413375E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.74289E-4	2.512187709319052E-4
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.92115E-4	6.904458006034718E-5
SouthAfrica/fake_179/2021/EPI_ISL_FAKE_179/2021-02-10	2021.109589041096	7.6497E-4	1.4189983455575785E-4
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.4641E-4	-7.666651739936866E-5
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.0070699999999993E-4	-2.223715477999127E-4
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.557210000000001E-4	-1.428479967261777E-5
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.0070099999999994E-4	-2.223748194491817E-4
UnitedKingdom/fake_123/2021/EPI_ISL_FAKE_123/2021-01-24	2021.0630136986301	6.19251E-4	-3.820247049737412E-6
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.0070099999999994E-4	-2.2237697674975967E-4
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.7355499999999996E-4	-1.4951821799848468E-4
USA/fake_122/2021/EPI_ISL_FAKE_122/2021-01-23	2021.0602739726028	4.7355400000000005E-4	-1.4951731067359E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	5.0E-9	-6.230913148476864E-4
