tip	date	distance	residual
Canada/fake_91/2021/EPI_ISL_FAKE_91/2021-01-10	2021.0246575342467	6.921840000000001E-4	6.452713434999683E-5
Canada/fake_101/2021/EPI_ISL_FAKE_101/2021-01-16	2021.041095890411	6.921830000000001E-4	6.452647931044233E-5
Canada/fake_66/2020/EPI_ISL_FAKE_66/2020-12-24	2020.9781420765028	4.73619E-4	-1.5403884178124552E-4
USA/fake_113/2021/EPI_ISL_FAKE_113/2021-01-21	2021.054794520548	5.82897E-4	-4.4759233222519974E-5
Canada/fake_27/2020/EPI_ISL_FAKE_27/2020-11-05	2020.844262295082	4.7362E-4	-1.5404065126101195E-4
UnitedKingdom/fake_36/2020/EPI_ISL_FAKE_36/2020-11-24	2020.896174863388	6.193419999999999E-4	-8.31756187089853E-6
Canada/fake_82/2021/EPI_ISL_FAKE_82/2021-01-05	2021.0109589041097	8.37956E-4	2.1029884688295887E-4
Canada/fake_173/2021/EPI_ISL_FAKE_173/2021-02-08	2021.1041095890412	8.74399E-4	2.467438016588165E-4
Canada/fake_191/2021/EPI_ISL_FAKE_191/2021-02-13	2021.1178082191782	9.472459999999999E-4	3.195910891258542E-4
USA/fake_35/2020/EPI_ISL_FAKE_35/2020-11-23	2020.8934426229507	5.10052E-4	-1.1760761920722026E-4
Canada/fake_44/2020/EPI_ISL_FAKE_44/2020-12-05	2020.9262295081967	5.82913E-4	-4.474593117135899E-5
Canada/fake_63/2020/EPI_ISL_FAKE_63/2020-12-24	2020.9781420765028	5.46472E-4	-8.118584178124551E-5
Canada/fake_68/2020/EPI_ISL_FAKE_68/2020-12-26	2020.983606557377	5.1005E-4	-1.176077271086021E-4
Thailand/fake_14/2020/EPI_ISL_FAKE_14/2020-10-13	2020.7814207650274	4.00754E-4	-2.2690796999641244E-4
USA/fake_99/2021/EPI_ISL_FAKE_99/2021-01-15	2021.0383561643835	6.55784E-4	2.8127421817034613E-5
Canada/fake_76/2021/EPI_ISL_FAKE_76/2021-01-03	2021.0054794520547	7.650230000000001E-4	1.373657318961438E-4
Netherlands/fake_40/2020/EPI_ISL_FAKE_40/2020-11-29	2020.9098360655737	6.5574E-4	2.8080724810710354E-5
Canada/fake_148/2021/EPI_ISL_FAKE_148/2021-02-02	2021.0876712328768	8.379020000000001E-4	2.1024645669837105E-4
USA/fake_24/2020/EPI_ISL_FAKE_24/2020-10-30	2020.827868852459	5.10027E-4	-1.176339952789425E-4
USA/fake_186/2021/EPI_ISL_FAKE_186/2021-02-12	2021.1150684931506	8.015450000000001E-4	1.7389003163244688E-4
USA/fake_118/2021/EPI_ISL_FAKE_118/2021-01-23	2021.0602739726028	8.743980000000001E-4	2.4674188176429534E-4
USA/fake_192/2021/EPI_ISL_FAKE_192/2021-02-13	2021.1178082191782	6.557560000000001E-4	2.810108912585437E-5
France/fake_54/2020/EPI_ISL_FAKE_54/2020-12-14	2020.950819672131	6.19332E-4	-8.3264151444632E-6
Canada/fake_86/2021/EPI_ISL_FAKE_86/2021-01-08	2021.0191780821917	6.557690000000001E-4	2.811201936318169E-5
Canada/fake_175/2021/EPI_ISL_FAKE_175/2021-02-09	2021.1068493150685	8.015190000000001E-4	1.738638591522241E-4
Canada/fake_42/2020/EPI_ISL_FAKE_42/2020-12-01	2020.9153005464482	5.46458E-4	-8.120116051664613E-5
Canada/fake_80/2021/EPI_ISL_FAKE_80/2021-01-05	2021.0109589041097	6.922100000000001E-4	6.455284688295889E-5
UnitedKingdom/fake_108/2021/EPI_ISL_FAKE_108/2021-01-19	2021.0493150684931	8.744509999999999E-4	2.467946517906649E-4
Russia/fake_129/2021/EPI_ISL_FAKE_129/2021-01-26	2021.0684931506848	7.286440000000001E-4	1.0098805424451805E-4
Canada/fake_134/2021/EPI_ISL_FAKE_134/2021-01-27	2021.0712328767124	7.65079E-4	1.3742311173792557E-4
Canada/fake_33/2020/EPI_ISL_FAKE_33/2020-11-19	2020.8825136612022	8.74426E-4	2.467661514474927E-4
Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08	2021.1041095890412	9.837219999999998E-4	3.560668016588163E-4
Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14	2021.035616438356	0.0010201420000000001	3.924853643236272E-4
UnitedKingdom/fake_188/2021/EPI_ISL_FAKE_188/2021-02-12	2021.1150684931506	0.0010201470000000001	3.924920316324469E-4
Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16	2021.041095890411	0.00112945	5.017934793104422E-4
Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29	2020.9918032786886	8.379889999999999E-4	2.103314449003632E-4
Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03	2021.0054794520547	8.74411E-4	2.467537318961437E-4
Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18	2020.9617486338798	9.108359999999999E-4	2.8317781420082386E-4
UnitedKingdom/fake_71/2020/EPI_ISL_FAKE_71/2020-12-27	2020.9863387978141	0.001020137	3.924793302277197E-4
UnitedKingdom/fake_154/2021/EPI_ISL_FAKE_154/2021-02-02	2021.0876712328768	0.001020138	3.9248245669837106E-4
Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01	2020.5819672131147	3.64307E-4	-2.633591555479012E-4
Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03	2020.5874316939892	3.64307E-4	-2.633590408752577E-4
Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05	2021.0958904109589	9.47231E-4	3.1957562917859367E-4
Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09	2020.9371584699454	6.92202E-4	6.454329817392806E-5
Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01	0.0	8.01496E-4	1.3142774240951173E-4
Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19	2021.0493150684931	8.37971E-4	2.1031465179066492E-4
Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08	2021.1041095890412	7.65084E-4	1.3742880165881646E-4
Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15	2020.9535519125684	5.1011E-4	-1.1754835780814139E-4
Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08	2021.0191780821917	5.82961E-4	-4.469598063681836E-5
USA/fake_103/2021/EPI_ISL_FAKE_103/2021-01-17	2021.0438356164384	6.55816E-4	2.8159536803849783E-5
UnitedKingdom/fake_150/2021/EPI_ISL_FAKE_150/2021-02-02	2021.0876712328768	5.1006E-4	-1.1759554330162902E-4
Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24	2020.896174863388	4.3718900000000005E-4	-1.9047056187089842E-4
Canada/fake_102/2021/EPI_ISL_FAKE_102/2021-01-17	2021.0438356164384	9.47411E-4	3.1975453680384975E-4
USA/fake_178/2021/EPI_ISL_FAKE_178/2021-02-09	2021.1068493150685	6.922289999999999E-4	6.457385915222393E-5
Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10	2021.0246575342467	4.736E-4	-1.5405686565000325E-4
France/fake_184/2021/EPI_ISL_FAKE_184/2021-02-12	2021.1150684931506	7.28653E-4	1.0099803163244681E-4
Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07	2020.931693989071	5.10042E-4	-1.176168164987155E-4
Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02	2021.0027397260274	5.82901E-4	-4.475632559726385E-5
USA/fake_144/2021/EPI_ISL_FAKE_144/2021-01-30	2021.0794520547945	6.921960000000001E-4	6.454028421814834E-5
Canada/fake_90/2021/EPI_ISL_FAKE_90/2021-01-10	2021.0246575342467	7.65146E-4	1.374891343499967E-4
Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12	0.0	6.193570000000001E-4	-5.071125759048816E-5
Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01	0.0	6.557980000000001E-4	-1.4270257590488149E-5
Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05	2020.75956284153	5.10039E-4	-1.1762342868698659E-4
Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22	2021.0575342465754	6.1934E-4	-8.316175729112326E-6
Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19	2020.964480874317	6.55779E-4	2.812087153714559E-5
Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01	2021.0849315068492	6.92221E-4	6.456539920496351E-5
Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24	2020.9781420765028	5.46471E-4	-8.118684178124553E-5
Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30	2020.827868852459	4.7360999999999996E-4	-1.5405099527894257E-4
Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05	2021.0958904109589	5.82894E-4	-4.476137082140628E-5
UnitedKingdom/fake_2/2020/EPI_ISL_FAKE_2/2020-07-02	2020.5	2.5502999999999995E-4	-3.726378756375542E-4
USA/fake_197/2021/EPI_ISL_FAKE_197/2021-02-17	2021.1287671232876	9.474269999999999E-4	3.1977231909948453E-4
UnitedKingdom/fake_34/2020/EPI_ISL_FAKE_34/2020-11-20	2020.8852459016393	6.19347E-4	-8.312791216185463E-6
France/fake_120/2021/EPI_ISL_FAKE_120/2021-01-23	2021.0602739726028	8.015269999999999E-4	1.7387088176429517E-4
Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25	2021.0657534246575	8.379819999999999E-4	2.1032599675111028E-4
Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13	2020.948087431694	8.74426E-4	2.46767527519215E-4
Canada/fake_43/2020/EPI_ISL_FAKE_43/2020-12-02	2020.9180327868853	8.3804E-4	2.1038089681967563E-4
Canada/fake_62/2020/EPI_ISL_FAKE_62/2020-12-22	2020.9726775956285	8.74476E-4	2.4681804354611094E-4
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.82954E-4	-4.470768331480367E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.19374E-4	-5.069425759048822E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.19378E-4	-8.281332525611387E-6
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.10065E-4	-1.175942751892897E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46487E-4	-8.117118579917607E-5
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.557630000000001E-4	2.810584688295889E-5
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.73613E-4	-1.5404765126101195E-4
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.65087E-4	1.374315716851862E-4
USA/fake_110/2021/EPI_ISL_FAKE_110/2021-01-19	2021.0493150684931	5.829219999999999E-4	-4.4734348209335114E-5
USA/fake_142/2021/EPI_ISL_FAKE_142/2021-01-29	2021.0767123287671	6.922019999999999E-4	6.454622672474061E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.46456E-4	-8.120121061044872E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.82887E-4	-4.47688307686669E-5
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.82886E-4	-4.4775912660090776E-5
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.46464E-4	-8.119682326997721E-5
UnitedKingdom/fake_141/2021/EPI_ISL_FAKE_141/2021-01-29	2021.0767123287671	6.55753E-4	2.8097226724740692E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.55747E-4	2.8088814200823956E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.743749999999999E-4	2.467198591522239E-4
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.921779999999999E-4	6.452268667200118E-5
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.0074699999999996E-4	-2.2691565803227375E-4
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.10037E-4	-1.1762324990675964E-4
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.55786E-4	-1.4282257590488229E-5
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.73597E-4	-1.5406084178124548E-4
USA/fake_122/2021/EPI_ISL_FAKE_122/2021-01-23	2021.0602739726028	4.73595E-4	-1.5406111823570474E-4
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.00741E-4	-2.2691919257043785E-4
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.0073999999999996E-4	-2.2692214200537784E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	5.0E-9	-6.276737131448823E-4
