tip	date	distance	residual
Canada/fake_88/2021/EPI_ISL_FAKE_88/2021-01-09	2021.021917808219	6.56202E-4	2.8454665668020186E-5
Spain/fake_112/2021/EPI_ISL_FAKE_112/2021-01-21	2021.054794520548	6.92627E-4	6.488035983609746E-5
Canada/fake_57/2020/EPI_ISL_FAKE_57/2020-12-17	2020.9590163934427	6.19695E-4	-8.053662450001916E-6
Canada/fake_166/2021/EPI_ISL_FAKE_166/2021-02-06	2021.0986301369862	8.38415E-4	2.106692853935337E-4
Canada/fake_106/2021/EPI_ISL_FAKE_106/2021-01-17	2021.0438356164384	6.561439999999999E-4	2.8397128446738156E-5
Canada/fake_174/2021/EPI_ISL_FAKE_174/2021-02-08	2021.1041095890412	4.37399E-4	-1.903465989117868E-4
Canada/fake_21/2020/EPI_ISL_FAKE_21/2020-10-26	2020.8169398907103	3.28051E-4	-2.997006622929222E-4
Canada/fake_125/2021/EPI_ISL_FAKE_125/2021-01-24	2021.0630136986301	7.29081E-4	1.0133453337811675E-4
Canada/fake_55/2020/EPI_ISL_FAKE_55/2020-12-14	2020.950819672131	4.00945E-4	-2.2680383551786272E-4
Canada/fake_32/2020/EPI_ISL_FAKE_32/2020-11-16	2020.8743169398906	2.9160199999999996E-4	-3.361484508178968E-4
UnitedKingdom/fake_22/2020/EPI_ISL_FAKE_22/2020-10-26	2020.8169398907103	2.9160699999999993E-4	-3.3614466229292224E-4
USA/fake_69/2020/EPI_ISL_FAKE_69/2020-12-27	2020.9863387978141	4.73855E-4	-1.5389308555713256E-4
USA/fake_15/2020/EPI_ISL_FAKE_15/2020-10-13	2020.7814207650274	5.103250000000001E-4	-1.1742741225365225E-4
USA/fake_51/2020/EPI_ISL_FAKE_51/2020-12-13	2020.948087431694	5.10295E-4	-1.1745389320714963E-4
Canada/fake_16/2020/EPI_ISL_FAKE_16/2020-10-14	2020.7841530054645	4.37397E-4	-1.9035535456436535E-4
Canada/fake_50/2020/EPI_ISL_FAKE_50/2020-12-12	2020.9453551912568	6.561179999999999E-4	2.8369049103563323E-5
Canada/fake_38/2020/EPI_ISL_FAKE_38/2020-11-28	2020.9071038251366	5.832049999999999E-4	-4.454475854645361E-5
Canada/fake_128/2021/EPI_ISL_FAKE_128/2021-01-25	2021.0657534246575	7.65477E-4	1.3773059122545647E-4
France/fake_195/2021/EPI_ISL_FAKE_195/2021-02-16	2021.1260273972603	5.832429999999999E-4	-4.450213613306877E-5
Spain/fake_9/2020/EPI_ISL_FAKE_9/2020-09-06	2020.6803278688524	5.10314E-4	-1.174405467572686E-4
UnitedKingdom/fake_70/2020/EPI_ISL_FAKE_70/2020-12-27	2020.9863387978141	6.561649999999999E-4	2.8416914442867315E-5
Canada/fake_8/2020/EPI_ISL_FAKE_8/2020-08-20	2020.6338797814208	2.5516199999999997E-4	-3.725935274751464E-4
UnitedKingdom/fake_23/2020/EPI_ISL_FAKE_23/2020-10-27	2020.8196721311476	4.0094999999999996E-4	-2.2680160460363528E-4
Canada/fake_79/2021/EPI_ISL_FAKE_79/2021-01-05	2021.0109589041097	7.654919999999999E-4	1.3774443427866097E-4
Canada/fake_91/2021/EPI_ISL_FAKE_91/2021-01-10	2021.0246575342467	6.92559E-4	6.481172351535994E-5
Canada/fake_101/2021/EPI_ISL_FAKE_101/2021-01-16	2021.041095890411	6.92558E-4	6.481107059939852E-5
Canada/fake_49/2020/EPI_ISL_FAKE_49/2020-12-12	2020.9453551912568	8.384999999999999E-4	2.1075104910356335E-4
Canada/fake_161/2021/EPI_ISL_FAKE_161/2021-02-05	2021.0958904109589	9.843449999999998E-4	3.5659922754619367E-4
Canada/fake_66/2020/EPI_ISL_FAKE_66/2020-12-24	2020.9781420765028	4.7387899999999997E-4	-1.5386925862499344E-4
USA/fake_113/2021/EPI_ISL_FAKE_113/2021-01-21	2021.054794520548	5.832169999999999E-4	-4.452964016390265E-5
Canada/fake_27/2020/EPI_ISL_FAKE_27/2020-11-05	2020.844262295082	4.7388E-4	-1.538710854000529E-4
USA/fake_35/2020/EPI_ISL_FAKE_35/2020-11-23	2020.8934426229507	5.10332E-4	-1.174180469928882E-4
UnitedKingdom/fake_36/2020/EPI_ISL_FAKE_36/2020-11-24	2020.896174863388	6.19682E-4	-8.067989303601228E-6
Canada/fake_82/2021/EPI_ISL_FAKE_82/2021-01-05	2021.0109589041097	8.38415E-4	2.106674342786611E-4
Canada/fake_173/2021/EPI_ISL_FAKE_173/2021-02-08	2021.1041095890412	8.74878E-4	2.4713240108821327E-4
Canada/fake_191/2021/EPI_ISL_FAKE_191/2021-02-13	2021.1178082191782	9.477639999999999E-4	3.2001869032491196E-4
Thailand/fake_14/2020/EPI_ISL_FAKE_14/2020-10-13	2020.7814207650274	4.009679999999999E-4	-2.267844122536524E-4
Canada/fake_44/2020/EPI_ISL_FAKE_44/2020-12-05	2020.9262295081967	5.832309999999999E-4	-4.451835472144515E-5
Canada/fake_63/2020/EPI_ISL_FAKE_63/2020-12-24	2020.9781420765028	5.46769E-4	-8.09792586249934E-5
Canada/fake_68/2020/EPI_ISL_FAKE_68/2020-12-26	2020.983606557377	5.10328E-4	-1.1742014324641952E-4
Canada/fake_76/2021/EPI_ISL_FAKE_76/2021-01-03	2021.0054794520547	7.65439E-4	1.3769131858398158E-4
Netherlands/fake_40/2020/EPI_ISL_FAKE_40/2020-11-29	2020.9098360655737	6.56097E-4	2.8347299142833407E-5
Canada/fake_148/2021/EPI_ISL_FAKE_148/2021-02-02	2021.0876712328768	8.38358E-4	2.106120540041746E-4
France/fake_54/2020/EPI_ISL_FAKE_54/2020-12-14	2020.950819672131	6.196700000000001E-4	-8.078835517862592E-6
India/fake_131/2021/EPI_ISL_FAKE_131/2021-01-26	2021.0684931506848	7.6545E-4	1.3770364907279625E-4
USA/fake_186/2021/EPI_ISL_FAKE_186/2021-02-12	2021.1150684931506	8.01983E-4	1.7423763247757231E-4
USA/fake_24/2020/EPI_ISL_FAKE_24/2020-10-30	2020.827868852459	5.10306E-4	-1.1744543153577455E-4
Canada/fake_86/2021/EPI_ISL_FAKE_86/2021-01-08	2021.0191780821917	6.56128E-4	2.838060782068034E-5
Canada/fake_175/2021/EPI_ISL_FAKE_175/2021-02-09	2021.1068493150685	8.019570000000001E-4	1.7421145893555304E-4
USA/fake_192/2021/EPI_ISL_FAKE_192/2021-02-13	2021.1178082191782	6.56131E-4	2.8385690324912055E-5
Russia/fake_129/2021/EPI_ISL_FAKE_129/2021-01-26	2021.0684931506848	7.2906E-4	1.0131364907279628E-4
Canada/fake_134/2021/EPI_ISL_FAKE_134/2021-01-27	2021.0712328767124	7.65513E-4	1.3776670692013603E-4
Canada/fake_42/2020/EPI_ISL_FAKE_42/2020-12-01	2020.9153005464482	5.467590000000001E-4	-8.099058547859266E-5
Canada/fake_80/2021/EPI_ISL_FAKE_80/2021-01-05	2021.0109589041097	6.925909999999999E-4	6.484343427866097E-5
Canada/fake_33/2020/EPI_ISL_FAKE_33/2020-11-19	2020.8825136612022	8.749039999999999E-4	2.47153722249964E-4
Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08	2021.1041095890412	9.84259E-4	3.5651340108821313E-4
Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14	2021.035616438356	0.0010207	3.92952954904719E-4
UnitedKingdom/fake_188/2021/EPI_ISL_FAKE_188/2021-02-12	2021.1150684931506	0.001020705	3.929596324775723E-4
Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16	2021.041095890411	0.001130067	5.023200705993985E-4
Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29	2020.9918032786886	8.384459999999999E-4	2.1069802982144105E-4
Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03	2021.0054794520547	8.748879999999999E-4	2.4714031858398143E-4
Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18	2020.9617486338798	9.113339999999999E-4	2.835853952392849E-4
UnitedKingdom/fake_71/2020/EPI_ISL_FAKE_71/2020-12-27	2020.9863387978141	0.001020693	3.9294491444286745E-4
UnitedKingdom/fake_154/2021/EPI_ISL_FAKE_154/2021-02-02	2021.0876712328768	0.0010206940000000002	3.929480540041748E-4
Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01	2020.5819672131147	3.64507E-4	-2.63249623571598E-4
Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03	2020.5874316939892	3.64507E-4	-2.6324950819302413E-4
Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05	2021.0958904109589	9.477489999999999E-4	3.200032275461938E-4
Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09	2020.9371584699454	6.92581E-4	6.483187603570264E-5
Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01	0.0	8.019339999999999E-4	1.3151424499846152E-4
Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19	2021.0493150684931	8.384289999999999E-4	2.1068224414141782E-4
Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08	2021.1041095890412	7.655019999999999E-4	1.3775640108821315E-4
Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15	2020.9535519125684	5.10389E-4	-1.1735977782857579E-4
Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08	2021.0191780821917	5.832799999999999E-4	-4.446739217931969E-5
Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24	2020.896174863388	4.374429999999999E-4	-1.9030698930360128E-4
USA/fake_103/2021/EPI_ISL_FAKE_103/2021-01-17	2021.0438356164384	6.562079999999999E-4	2.8461128446738188E-5
Canada/fake_102/2021/EPI_ISL_FAKE_102/2021-01-17	2021.0438356164384	9.47925E-4	3.2017812844673823E-4
USA/fake_178/2021/EPI_ISL_FAKE_178/2021-02-09	2021.1068493150685	6.92604E-4	6.485845893555297E-5
Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10	2021.0246575342467	4.7385600000000004E-4	-1.5389127648464005E-4
France/fake_184/2021/EPI_ISL_FAKE_184/2021-02-12	2021.1150684931506	7.290490000000001E-4	1.0130363247757234E-4
Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12	0.0	6.196870000000001E-4	-5.073275500153834E-5
Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01	0.0	6.561480000000001E-4	-1.4271755001538339E-5
Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07	2020.931693989071	5.10321E-4	-1.174282393428712E-4
Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02	2021.0027397260274	5.832190000000001E-4	-4.452873926335816E-5
USA/fake_144/2021/EPI_ISL_FAKE_144/2021-01-30	2021.0794520547945	6.92574E-4	6.482788046215538E-5
Canada/fake_90/2021/EPI_ISL_FAKE_90/2021-01-10	2021.0246575342467	7.655609999999999E-4	1.378137235153598E-4
Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05	2020.75956284153	5.10316E-4	-1.174368737679477E-4
Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22	2021.0575342465754	6.19676E-4	-8.070582316562804E-6
Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19	2020.964480874317	6.561340000000001E-4	2.8385452928571947E-5
Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01	2021.0849315068492	6.925950000000001E-4	6.484899615683492E-5
Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24	2020.9781420765028	5.46768E-4	-8.098025862499341E-5
Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30	2020.827868852459	4.7386600000000003E-4	-1.538854315357745E-4
Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05	2021.0958904109589	5.832089999999999E-4	-4.453677245380618E-5
UnitedKingdom/fake_2/2020/EPI_ISL_FAKE_2/2020-07-02	2020.5	2.55168E-4	-3.7259035425020584E-4
USA/fake_197/2021/EPI_ISL_FAKE_197/2021-02-17	2021.1287671232876	9.479389999999999E-4	3.2019392171427096E-4
UnitedKingdom/fake_34/2020/EPI_ISL_FAKE_34/2020-11-20	2020.8852459016393	6.19682E-4	-8.068220060748993E-6
France/fake_120/2021/EPI_ISL_FAKE_120/2021-01-23	2021.0602739726028	8.019609999999999E-4	1.7421447553077687E-4
Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25	2021.0657534246575	8.384359999999999E-4	2.106895912254564E-4
Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13	2020.948087431694	8.749E-4	2.471511067928503E-4
Canada/fake_43/2020/EPI_ISL_FAKE_43/2020-12-02	2020.9180327868853	8.38496E-4	2.107464722106941E-4
Canada/fake_62/2020/EPI_ISL_FAKE_62/2020-12-22	2020.9726775956285	8.74951E-4	2.472026259964327E-4
UnitedKingdom/fake_168/2021/EPI_ISL_FAKE_168/2021-02-07	2021.1013698630136	9.84281E-4	3.565353432408735E-4
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.832690000000001E-4	-4.448312380721752E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.197090000000001E-4	-5.071075500153832E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.19714E-4	-8.035758546453501E-6
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.10342E-4	-1.1740770085716661E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46784E-4	-8.096460476071491E-5
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.56119E-4	2.8371434278661118E-5
USA/fake_92/2021/EPI_ISL_FAKE_92/2021-01-10	2021.0246575342467	7.29028E-4	1.0128072351535985E-4
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.65485E-4	1.3773916969885415E-4
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.738700000000001E-4	-1.5388108540005278E-4
USA/fake_110/2021/EPI_ISL_FAKE_110/2021-01-19	2021.0493150684931	5.8323E-4	-4.451675585858208E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.467520000000001E-4	-8.099562356867862E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.83203E-4	-4.4543235232524184E-5
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.83202E-4	-4.455035456436536E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.56098E-4	2.834939523928509E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.748439999999998E-4	2.470984589355528E-4
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.46755E-4	-8.099625846791369E-5
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.925569999999999E-4	6.481128539353358E-5
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.00962E-4	-2.267911045250954E-4
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.103120000000001E-4	-1.1743868157504432E-4
UnitedKingdom/fake_95/2021/EPI_ISL_FAKE_95/2021-01-14	2021.035616438356	6.19643E-4	-8.104045095281014E-6
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.56098E-4	-1.4321755001538367E-5
UnitedKingdom/fake_190/2021/EPI_ISL_FAKE_190/2021-02-13	2021.1178082191782	6.19648E-4	-8.097309675087969E-6
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.00949E-4	-2.2680358532151302E-4
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.00954E-4	-2.2679662388575743E-4
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.738550000000001E-4	-1.5389325862499333E-4
USA/fake_122/2021/EPI_ISL_FAKE_122/2021-01-23	2021.0602739726028	4.7385400000000006E-4	-1.5389252446922297E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	5.0E-9	-6.277642584737524E-4
