tip	date	distance	residual
UnitedKingdom/fake_70/2020/EPI_ISL_FAKE_70/2020-12-27	2020.9863387978141	6.561039999999999E-4	3.017428442092865E-5
Canada/fake_161/2021/EPI_ISL_FAKE_161/2021-02-05	2021.0958904109589	9.841799999999999E-4	3.582526933320992E-4
Canada/fake_49/2020/EPI_ISL_FAKE_49/2020-12-12	2020.9453551912568	8.383959999999999E-4	2.1246538323960585E-4
UnitedKingdom/fake_152/2021/EPI_ISL_FAKE_152/2021-02-02	2021.0876712328768	0.0010206400000000002	3.9471251260203696E-4
Canada/fake_8/2020/EPI_ISL_FAKE_8/2020-08-20	2020.6338797814208	2.55139E-4	-3.707984657384472E-4
UnitedKingdom/fake_23/2020/EPI_ISL_FAKE_23/2020-10-27	2020.8196721311476	4.0091500000000006E-4	-2.2501838038311715E-4
Canada/fake_79/2021/EPI_ISL_FAKE_79/2021-01-05	2021.0109589041097	7.654219999999999E-4	1.394928257881196E-4
Canada/fake_91/2021/EPI_ISL_FAKE_91/2021-01-10	2021.0246575342467	6.92496E-4	6.656712700489067E-5
Canada/fake_101/2021/EPI_ISL_FAKE_101/2021-01-16	2021.041095890411	6.924949999999999E-4	6.656648846501561E-5
Canada/fake_66/2020/EPI_ISL_FAKE_66/2020-12-24	2020.9781420765028	4.7383500000000003E-4	-1.5209489581533584E-4
USA/fake_113/2021/EPI_ISL_FAKE_113/2021-01-21	2021.054794520548	5.831629999999999E-4	-4.276521031821342E-5
Canada/fake_27/2020/EPI_ISL_FAKE_27/2020-11-05	2020.844262295082	4.7383500000000003E-4	-1.5209783967432358E-4
UnitedKingdom/fake_36/2020/EPI_ISL_FAKE_36/2020-11-24	2020.896174863388	6.19625E-4	-6.306698177981442E-6
Canada/fake_82/2021/EPI_ISL_FAKE_82/2021-01-05	2021.0109589041097	8.383389999999999E-4	2.1240982578811963E-4
Canada/fake_173/2021/EPI_ISL_FAKE_173/2021-02-08	2021.1041095890412	8.747979999999999E-4	2.488708740621617E-4
Canada/fake_191/2021/EPI_ISL_FAKE_191/2021-02-13	2021.1178082191782	9.476779999999999E-4	3.2175117527893265E-4
USA/fake_35/2020/EPI_ISL_FAKE_35/2020-11-23	2020.8934426229507	5.102850000000001E-4	-1.1564675825673611E-4
Canada/fake_44/2020/EPI_ISL_FAKE_44/2020-12-05	2020.9262295081967	5.83179E-4	-4.275203731167801E-5
Canada/fake_63/2020/EPI_ISL_FAKE_63/2020-12-24	2020.9781420765028	5.4672E-4	-7.920989581533587E-5
Canada/fake_68/2020/EPI_ISL_FAKE_68/2020-12-26	2020.983606557377	5.10282E-4	-1.1564777565782603E-4
Thailand/fake_14/2020/EPI_ISL_FAKE_14/2020-10-13	2020.7814207650274	4.009370000000001E-4	-2.2499722148568504E-4
USA/fake_99/2021/EPI_ISL_FAKE_99/2021-01-15	2021.0383561643835	6.560829999999999E-4	3.0154428221661482E-5
Canada/fake_76/2021/EPI_ISL_FAKE_76/2021-01-03	2021.0054794520547	7.653689999999999E-4	1.3943970530141123E-4
Netherlands/fake_40/2020/EPI_ISL_FAKE_40/2020-11-29	2020.9098360655737	6.560369999999999E-4	3.0105602215792855E-5
Canada/fake_148/2021/EPI_ISL_FAKE_148/2021-02-02	2021.0876712328768	8.382809999999999E-4	2.1235351260203664E-4
France/fake_54/2020/EPI_ISL_FAKE_54/2020-12-14	2020.950819672131	6.19612E-4	-6.318496602884414E-6
India/fake_131/2021/EPI_ISL_FAKE_131/2021-01-26	2021.0684931506848	7.65379E-4	1.3945109089855742E-4
USA/fake_118/2021/EPI_ISL_FAKE_118/2021-01-23	2021.0602739726028	8.747949999999999E-4	2.4886691016849486E-4
USA/fake_192/2021/EPI_ISL_FAKE_192/2021-02-13	2021.1178082191782	6.56053E-4	3.0126175278932755E-5
Canada/fake_86/2021/EPI_ISL_FAKE_86/2021-01-08	2021.0191780821917	6.56067E-4	3.0138006518182236E-5
Canada/fake_175/2021/EPI_ISL_FAKE_175/2021-02-09	2021.1068493150685	8.018849999999999E-4	1.759579343055159E-4
USA/fake_186/2021/EPI_ISL_FAKE_186/2021-02-12	2021.1150684931506	8.01914E-4	1.7598711503557856E-4
USA/fake_24/2020/EPI_ISL_FAKE_24/2020-10-30	2020.827868852459	5.10259E-4	-1.1567420014685272E-4
Canada/fake_134/2021/EPI_ISL_FAKE_134/2021-01-27	2021.0712328767124	7.654889999999998E-4	1.3956115114191156E-4
Canada/fake_42/2020/EPI_ISL_FAKE_42/2020-12-01	2020.9153005464482	5.46711E-4	-7.922027762669742E-5
Canada/fake_80/2021/EPI_ISL_FAKE_80/2021-01-05	2021.0109589041097	6.92531E-4	6.660182578811975E-5
Canada/fake_33/2020/EPI_ISL_FAKE_33/2020-11-19	2020.8825136612022	8.748249999999999E-4	2.4889300142824427E-4
Canada/fake_171/2021/EPI_ISL_FAKE_171/2021-02-08	2021.1041095890412	9.841709999999998E-4	3.582438740621617E-4
Canada/fake_97/2021/EPI_ISL_FAKE_97/2021-01-14	2021.035616438356	0.001020617	3.9468836797830725E-4
Canada/fake_100/2021/EPI_ISL_FAKE_100/2021-01-16	2021.041095890411	0.001129976	5.040474884650157E-4
Canada/fake_72/2020/EPI_ISL_FAKE_72/2020-12-29	2020.9918032786886	8.383709999999999E-4	2.124414045784383E-4
Canada/fake_77/2021/EPI_ISL_FAKE_77/2021-01-03	2021.0054794520547	8.748089999999998E-4	2.4887970530141116E-4
Canada/fake_58/2020/EPI_ISL_FAKE_58/2020-12-18	2020.9617486338798	9.112569999999998E-4	2.8532674371213487E-4
UnitedKingdom/fake_71/2020/EPI_ISL_FAKE_71/2020-12-27	2020.9863387978141	0.001020607	3.946772844209287E-4
Canada/fake_5/2020/EPI_ISL_FAKE_5/2020-08-01	2020.5819672131147	3.6447400000000005E-4	-2.6146460723478924E-4
Canada/fake_6/2020/EPI_ISL_FAKE_6/2020-08-03	2020.5874316939892	3.6447400000000005E-4	-2.6146448707727954E-4
Canada/fake_163/2021/EPI_ISL_FAKE_163/2021-02-05	2021.0958904109589	9.47665E-4	3.217376933320993E-4
Canada/fake_46/2020/EPI_ISL_FAKE_46/2020-12-09	2020.9371584699454	6.9252E-4	6.658920300334139E-5
Canada/fake_75/2021/EPI_ISL_FAKE_75/2021-01	0.0	8.018639999999999E-4	1.3149517095336195E-4
Canada/fake_109/2021/EPI_ISL_FAKE_109/2021-01-19	2021.0493150684931	8.383519999999999E-4	2.1242366919507814E-4
Canada/fake_172/2021/EPI_ISL_FAKE_172/2021-02-08	2021.1041095890412	7.654329999999999E-4	1.395058740621618E-4
Canada/fake_56/2020/EPI_ISL_FAKE_56/2020-12-15	2020.9535519125684	5.10344E-4	-1.1558643652412944E-4
Canada/fake_85/2021/EPI_ISL_FAKE_85/2021-01-08	2021.0191780821917	5.832279999999999E-4	-4.270099348181787E-5
Canada/fake_37/2020/EPI_ISL_FAKE_37/2020-11-24	2020.896174863388	4.3740400000000007E-4	-1.8852769817798132E-4
USA/fake_103/2021/EPI_ISL_FAKE_103/2021-01-17	2021.0438356164384	6.56149E-4	3.022054870836983E-5
Canada/fake_102/2021/EPI_ISL_FAKE_102/2021-01-17	2021.0438356164384	9.478409999999999E-4	3.219125487083698E-4
USA/fake_178/2021/EPI_ISL_FAKE_178/2021-02-09	2021.1068493150685	6.92543E-4	6.6615934305516E-5
Canada/fake_93/2021/EPI_ISL_FAKE_93/2021-01-10	2021.0246575342467	4.7381100000000003E-4	-1.5211787299510932E-4
UnitedKingdom/fake_124/2021/EPI_ISL_FAKE_124/2021-01-24	2021.0630136986301	4.73816E-4	-1.5211202958815081E-4
France/fake_184/2021/EPI_ISL_FAKE_184/2021-02-12	2021.1150684931506	7.28964E-4	1.0303711503557855E-4
Canada/fake_73/2020/EPI_ISL_FAKE_73/2020-12	0.0	6.19633E-4	-5.0735829046637975E-5
Canada/fake_114/2021/EPI_ISL_FAKE_114/2021-01	0.0	6.5609E-4	-1.4278829046637928E-5
Canada/fake_90/2021/EPI_ISL_FAKE_90/2021-01-10	2021.0246575342467	7.654929999999999E-4	1.3956412700489055E-4
Canada/fake_45/2020/EPI_ISL_FAKE_45/2020-12-07	2020.931693989071	5.10277E-4	-1.1565391715416832E-4
Canada/fake_74/2021/EPI_ISL_FAKE_74/2021-01-02	2021.0027397260274	5.83169E-4	-4.2760354941942785E-5
USA/fake_144/2021/EPI_ISL_FAKE_144/2021-01-30	2021.0794520547945	6.925130000000001E-4	6.658533187197432E-5
Canada/fake_12/2020/EPI_ISL_FAKE_12/2020-10-05	2020.75956284153	5.10271E-4	-1.1566370211572397E-4
Canada/fake_117/2021/EPI_ISL_FAKE_117/2021-01-22	2021.0575342465754	6.19621E-4	-6.307150074859216E-6
Canada/fake_61/2020/EPI_ISL_FAKE_61/2020-12-19	2020.964480874317	6.56076E-4	3.0145803790889943E-5
Canada/fake_147/2021/EPI_ISL_FAKE_147/2021-02-01	2021.0849315068492	6.92534E-4	6.66064523586825E-5
Canada/fake_64/2020/EPI_ISL_FAKE_64/2020-12-24	2020.9781420765028	5.4672E-4	-7.920989581533587E-5
Canada/fake_25/2020/EPI_ISL_FAKE_25/2020-10-30	2020.827868852459	4.7382599999999995E-4	-1.5210720014685277E-4
Canada/fake_162/2021/EPI_ISL_FAKE_162/2021-02-05	2021.0958904109589	5.83159E-4	-4.27683066679007E-5
UnitedKingdom/fake_2/2020/EPI_ISL_FAKE_2/2020-07-02	2020.5	2.55145E-4	-3.707954095974349E-4
UnitedKingdom/fake_145/2021/EPI_ISL_FAKE_145/2021-01-31	2021.0821917808219	7.65477E-4	1.3954939211532837E-4
USA/fake_197/2021/EPI_ISL_FAKE_197/2021-02-17	2021.1287671232876	9.47773E-4	3.218464162523494E-4
UnitedKingdom/fake_34/2020/EPI_ISL_FAKE_34/2020-11-20	2020.8852459016393	6.19627E-4	-6.304938493000814E-6
France/fake_120/2021/EPI_ISL_FAKE_120/2021-01-23	2021.0602739726028	8.01889E-4	1.759609101684949E-4
Canada/fake_126/2021/EPI_ISL_FAKE_126/2021-01-25	2021.0657534246575	8.383599999999999E-4	2.1243203065520323E-4
Canada/fake_52/2020/EPI_ISL_FAKE_52/2020-12-13	2020.948087431694	8.748209999999999E-4	2.4889044331836074E-4
Canada/fake_43/2020/EPI_ISL_FAKE_43/2020-12-02	2020.9180327868853	8.384169999999999E-4	2.1248578245205735E-4
Canada/fake_62/2020/EPI_ISL_FAKE_62/2020-12-22	2020.9726775956285	8.74866E-4	2.489359840271545E-4
USA/fake_19/2020/EPI_ISL_FAKE_19/2020-10-18	2020.795081967213	5.832140000000001E-4	-4.271992109191084E-5
Canada/fake_29/2020/EPI_ISL_FAKE_29/2020-11	0.0	6.19651E-4	-5.071782904663791E-5
Canada/fake_39/2020/EPI_ISL_FAKE_39/2020-11-28	2020.9071038251366	6.19658E-4	-6.273457862961953E-6
Canada/fake_41/2020/EPI_ISL_FAKE_41/2020-11-29	2020.9098360655737	5.10295E-4	-1.1563639778420706E-4
Canada/fake_60/2020/EPI_ISL_FAKE_60/2020-12-18	2020.9617486338798	5.46734E-4	-7.919625628786497E-5
Canada/fake_81/2021/EPI_ISL_FAKE_81/2021-01-05	2021.0109589041097	6.56056E-4	3.0126825788119745E-5
Canada/fake_28/2020/EPI_ISL_FAKE_28/2020-11-05	2020.844262295082	4.7382500000000015E-4	-1.5210783967432347E-4
USA/fake_92/2021/EPI_ISL_FAKE_92/2021-01-10	2021.0246575342467	7.289569999999998E-4	1.0302812700489045E-4
Canada/fake_160/2021/EPI_ISL_FAKE_160/2021-02-04	2021.0931506849315	7.654119999999999E-4	1.394846330887451E-4
USA/fake_110/2021/EPI_ISL_FAKE_110/2021-01-19	2021.0493150684931	5.83175E-4	-4.2753330804921733E-5
Canada/fake_78/2021/EPI_ISL_FAKE_78/2021-01-04	2021.0082191780823	5.467000000000001E-4	-7.92292344552343E-5
Canada/fake_135/2021/EPI_ISL_FAKE_135/2021-01-28	2021.0739726027398	5.83148E-4	-4.277978861473412E-5
Canada/fake_10/2020/EPI_ISL_FAKE_10/2020-10-01	2020.7486338797814	4.0092100000000005E-4	-2.250139424307433E-4
USA/fake_17/2020/EPI_ISL_FAKE_17/2020-10-14	2020.7841530054645	5.83152E-4	-4.2782161406930354E-5
Canada/fake_59/2020/EPI_ISL_FAKE_59/2020-12-18	2020.9617486338798	6.560420000000001E-4	3.0111743712135154E-5
Canada/fake_176/2021/EPI_ISL_FAKE_176/2021-02-09	2021.1068493150685	8.747689999999999E-4	2.4884193430551585E-4
Canada/fake_26/2020/EPI_ISL_FAKE_26/2020-11-02	2020.8360655737704	5.46709E-4	-7.922401991058807E-5
Canada/fake_165/2021/EPI_ISL_FAKE_165/2021-02-06	2021.0986301369862	6.92494E-4	6.656675357545345E-5
SouthAfrica/fake_179/2021/EPI_ISL_FAKE_179/2021-02-10	2021.109589041096	7.65388E-4	1.3946099454887023E-4
Canada/fake_30/2020/EPI_ISL_FAKE_30/2020-11-12	2020.863387978142	5.10266E-4	-1.156664191230396E-4
Canada/fake_170/2021/EPI_ISL_FAKE_170/2021-02	0.0	6.56055E-4	-1.4313829046637937E-5
UnitedKingdom/fake_190/2021/EPI_ISL_FAKE_190/2021-02-13	2021.1178082191782	6.19602E-4	-6.324824721067198E-6
UnitedKingdom/fake_31/2020/EPI_ISL_FAKE_31/2020-11-13	2020.8661202185792	4.0091300000000003E-4	-2.2501935904428467E-4
Japan/fake_65/2020/EPI_ISL_FAKE_65/2020-12-24	2020.9781420765028	4.7380600000000006E-4	-1.521238958153358E-4
Canada/fake_13/2020/EPI_ISL_FAKE_13/2020-10-10	2020.7732240437158	4.00918E-4	-2.2501640172194973E-4
China/fake_1/2020/EPI_ISL_FAKE_1/2019-12-26	2019.9835616438356	5.0E-9	-6.259467654696979E-4
